Year,Style,Medalist,Entry,Region,Award,🏆 Platinum,🥇🥇 Double Gold,🥇 Gold,🥈 Silver,🥉 Bronze,Judges' Pick,Total,First,Last,Years,City,Region,Country,Status,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
2022,Sour,Tieton Cider Works,Sour Watermelon,Washington,Judges' Pick,2,1,2,5,2,11,23,2017,2024,6,Yakima,Washington,USA,Active,https://tietonciderworks.com/,https://www.facebook.com/tietonciderworks/,https://www.instagram.com/tietonciderworks/,https://maps.google.com/?cid=9208093896298438407,https://www.yelp.com/biz/tieton-cider-works-yakima,https://www.tripadvisor.com/Attraction_Review-g58838-d7991577,https://untappd.com/w/tieton-cider-works/10804
2022,Dessert,2 Towns Ciderhouse,2020 Bleuveré,Oregon,🏆 Platinum,6,11,6,5,4,9,41,2017,2024,6,Corvallis,Oregon,USA,Active,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2022,Dessert,2 Towns Ciderhouse,2020 Marissimo,Oregon,🥇🥇 Double Gold,6,11,6,5,4,9,41,2017,2024,6,Corvallis,Oregon,USA,Active,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2022,Dessert,Eden Ciders,Northern Spy,Vermont,🥇🥇 Double Gold,0,3,2,1,1,2,9,2017,2024,5,Newport,Vermont,USA,Active,https://www.edenciders.com/,https://facebook.com/edenspecialtyciders,https://www.instagram.com/edenciders/,https://maps.google.com/?cid=1133141626652589768,https://www.yelp.com/biz/northeast-kingdom-tasting-center-newport,https://www.tripadvisor.com/Restaurant_Review-g57335-d4675348,https://untappd.com/w/eden-specialty-ciders/13108
2022,Dessert,Kystin,Secret Ice Cider,Brittany,🥇 Gold,0,1,2,0,0,0,3,2018,2022,2,Vannes,Brittany,France,Active,https://www.kystin.net/,https://www.facebook.com/kystincider,,,,,https://untappd.com/brewery/90870
2022,Dessert,Island Orchard Cider,Ice Cider,Wisconsin,🥈 Silver,2,0,1,2,0,2,7,2018,2024,4,Ellison Bay,Wisconsin,USA,Active,http://islandorchardcider.com/,https://www.facebook.com/IslandOrchardCider,https://www.instagram.com/islandorchardcider/,https://maps.google.com/?cid=8005585823394699432,https://www.yelp.com/biz/island-orchard-cider-ellison-bay,https://www.tripadvisor.com/Attraction_Review-g59859-d4554998,https://untappd.com/w/island-orchard-cider/36898
2022,Dessert,Blake's Hard Cider Co.,Amshire,Michigan,Judges' Pick,2,2,4,3,1,7,19,2017,2024,7,Armada,Michigan,USA,Active,http://www.blakeshardcider.com/,https://www.facebook.com/blakeshardciderco,https://www.instagram.com/blakeshardciderco/,https://maps.google.com/?cid=15855146673119620480,https://www.yelp.com/biz/blakes-ciderhouse-and-winery-armada,https://www.tripadvisor.com/Attraction_Review-g29560-d6678501,https://untappd.com/w/blakes-hard-cider-company/86334
2022,Dessert,Ironbound Hard Cider,Lemon Beebrush Fortified Cider,New Jersey,Judges' Pick,0,1,0,1,0,3,5,2018,2022,3,Asbury,New Jersey,USA,Active,https://www.ironboundhardcider.com/,https://www.facebook.com/ironboundhardcider,https://www.instagram.com/ironboundhardcider,https://maps.google.com/?cid=17370734586891457225,https://www.yelp.com/biz/ironbound-hard-cider-asbury-3,https://www.tripadvisor.com/Attraction_Review-g29747-d16900912,https://untappd.com/w/jersey-cider-works/267396
2022,Dessert,Number 12 Cider,Shackleton,Minnesota,Judges' Pick,0,1,0,0,0,1,2,2022,2022,1,Minneapolis,Minnesota,USA,Active,http://www.number12ciderhouse.com/,https://www.facebook.com/number12cider,https://www.instagram.com/number12cider/,https://maps.google.com/?cid=2535435254747381286,https://www.yelp.com/biz/number-twelve-cider-minneapolis,https://www.tripadvisor.com/Restaurant_Review-g43323-d19494391,https://untappd.com/w/number-12-cider-house/201114
2023,Heritage – Dry,Noble Cider,French Cidre – Lewis Creek Orchard Reserve,North Carolina,🏆 Platinum,2,1,3,1,1,7,15,2017,2024,7,Asheville,North Carolina,USA,Active,http://www.noblecider.com/,https://www.facebook.com/NobleCider,https://www.instagram.com/noble_cider/,https://maps.google.com/?cid=10806279487860629423,https://www.yelp.com/biz/noble-cider-asheville,https://www.tripadvisor.com/Attraction_Review-g60742-d8604019,https://untappd.com/w/noble-cider/77407
2023,Heritage – Dry,Castle Hill Cider,Serendipity,Virginia,🥇🥇 Double Gold,2,3,1,0,0,1,7,2018,2023,5,Keswick,Virginia,USA,Active,http://www.castlehillcider.com/,https://www.facebook.com/CastleHillCider,https://www.instagram.com/castlehillcider/,https://maps.google.com/?cid=4112176064200176389,https://www.yelp.com/biz/castle-hill-cider-keswick,https://www.tripadvisor.com/Attraction_Review-g57873-d2359755,https://untappd.com/w/castle-hill-cider/18303
2023,Heritage – Dry,Black Diamond Cider,2021 Golden Russet / Porter's Perfection,New York,🥇 Gold,0,0,1,0,0,3,4,2018,2023,2,Trumansburg,New York,USA,Active,https://blackdiamondcider.com/,https://www.facebook.com/incredapple/,https://www.instagram.com/blackdiamondfarm/,https://maps.google.com/?cid=10338399888952299802,,,https://untappd.com/w/black-diamond-farm/192550
2023,Heritage – Dry,Greenwood Cider Company,Jersey Blend,Washington,🥈 Silver,1,0,0,1,0,3,5,2022,2023,2,Seattle,Washington,USA,Active,https://www.greenwoodcider.com/,https://www.facebook.com/greenwoodcider,https://www.instagram.com/greenwoodcider,https://maps.google.com/?cid=9193094358946814076,https://www.yelp.com/biz/greenwood-cider-company-seattle,,https://untappd.com/w/greenwood-cider/193817
2023,Heritage – Dry,Noble Cider,English Cider – Lewis Creek Orchard Reserve,North Carolina,Judges' Pick,2,1,3,1,1,7,15,2017,2024,7,Asheville,North Carolina,USA,Active,http://www.noblecider.com/,https://www.facebook.com/NobleCider,https://www.instagram.com/noble_cider/,https://maps.google.com/?cid=10806279487860629423,https://www.yelp.com/biz/noble-cider-asheville,https://www.tripadvisor.com/Attraction_Review-g60742-d8604019,https://untappd.com/w/noble-cider/77407
2023,Heritage – Dry,Seminary Hill Orchard & Cidery,2021 Cackling Hen,New York,Judges' Pick,0,0,1,0,0,3,4,2023,2024,2,Callicoon,New York,USA,Active,https://www.seminaryhill.co/,https://www.facebook.com/seminaryhillweddings,https://www.instagram.com/seminaryhillcider/,https://maps.google.com/?cid=2014295545037325417,,,
2023,Heritage – Dry,Portland Cider Company,Kermerrian,Oregon,Judges' Pick,2,4,6,3,2,7,24,2017,2024,7,Clackamas,Oregon,USA,Active,http://portlandcider.com/,https://www.facebook.com/portlandcider,https://www.instagram.com/portlandcider/,https://maps.google.com/?cid=5897814277091816079,https://www.yelp.com/biz/portland-cider-company-clackamas,https://www.tripadvisor.com/Restaurant_Review-g51806-d6996793,https://untappd.com/w/portland-cider-company/56260
2023,Heritage – Sweet,1911 Established,Lafayette,New York,🏆 Platinum,3,3,3,0,0,3,12,2019,2024,5,Marietta,New York,USA,Active,http://1911established.com/,,https://www.instagram.com/1911established/,https://maps.google.com/?cid=13706571465768596510,https://www.yelp.com/biz/beak-and-skiff-apple-orchards-lafayette,https://www.tripadvisor.com/Attraction_Review-g48013-d4954731,https://untappd.com/w/beak-and-skiff-apple-orchards/123121
2023,Heritage – Sweet,Snow Capped Cider,Gold Rush,Colorado,🥇🥇 Double Gold,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2023,Heritage – Sweet,Empyrical Orchard & Cidery,La Raison Reserve,Washington,🥇 Gold,1,1,2,2,0,1,7,2023,2024,2,Snohomish,Washington,USA,Active,,https://www.facebook.com/profile.php?id=100068960115984,https://www.instagram.com/empyricalcider/,,,,https://untappd.com/w/empyrical-orchard-cidery/507102
2023,Heritage – Sweet,Kristof Farms,Reserve Cider,Oregon,🥈 Silver,0,0,1,2,0,1,4,2023,2024,2,Yamhill,Oregon,USA,Active,https://www.kristoffarms.com/,https://www.facebook.com/KristofFarms/,https://www.instagram.com/kristoffarms/,,,,https://untappd.com/w/kristof-farms/524122
2023,Single Varietal,Blake's Hard Cider Co.,Orchard Reserve,Michigan,🏆 Platinum,2,2,4,3,1,7,19,2017,2024,7,Armada,Michigan,USA,Active,http://www.blakeshardcider.com/,https://www.facebook.com/blakeshardciderco,https://www.instagram.com/blakeshardciderco/,https://maps.google.com/?cid=15855146673119620480,https://www.yelp.com/biz/blakes-ciderhouse-and-winery-armada,https://www.tripadvisor.com/Attraction_Review-g29560-d6678501,https://untappd.com/w/blakes-hard-cider-company/86334
2023,Single Varietal,Snow Capped Cider,Porter's Perfection,Colorado,🥇🥇 Double Gold,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2023,Single Varietal,Fenceline Cider,Harrison,Colorado,🥇 Gold,0,1,1,0,0,0,2,2020,2023,2,Mancos,Colorado,USA,Active,https://www.fenceline.co/,https://www.facebook.com/fencelineciderCO/,https://www.instagram.com/fencelinecider/,https://maps.google.com/?cid=10459681325423767911,https://www.yelp.com/biz/fenceline-cider-mancos,https://www.tripadvisor.com/Attraction_Review-g33536-d14931668,https://untappd.com/w/fenceline-cider/396408
2023,Single Varietal,Noble Cider,Bella – Lewis Creek Orchard Reserve,North Carolina,🥈 Silver,2,1,3,1,1,7,15,2017,2024,7,Asheville,North Carolina,USA,Active,http://www.noblecider.com/,https://www.facebook.com/NobleCider,https://www.instagram.com/noble_cider/,https://maps.google.com/?cid=10806279487860629423,https://www.yelp.com/biz/noble-cider-asheville,https://www.tripadvisor.com/Attraction_Review-g60742-d8604019,https://untappd.com/w/noble-cider/77407
2023,Single Varietal,Bauman's Cider,Porter's Perfection Single Varietal,Oregon,Judges' Pick,3,0,8,3,2,6,22,2018,2024,5,Gervais,Oregon,USA,Active,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2023,Single Varietal,Snow Capped Cider,Golden Russet,Colorado,Judges' Pick,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2023,Single Varietal,19 Acres Cider Co.,Honeycrisp,Oregon,Judges' Pick,0,4,2,1,0,4,11,2023,2024,2,Sherwood,Oregon,USA,Active,https://19acres.com/,https://www.facebook.com/19AcresCiderCo/,https://www.instagram.com/19acresciderco/,https://maps.google.com/?cid=4476171369322689525,https://www.yelp.com/biz/19-acres-cider-co-sherwood,https://www.tripadvisor.com/Restaurant_Review-g52068-d25236157,https://untappd.com/19AcresHardCider
2023,Perry,Snow Capped Cider,Winter Pear,Colorado,🏆 Platinum,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2023,Perry,Empyrical Orchard & Cidery,Principle,Washington,🥇🥇 Double Gold,1,1,2,2,0,1,7,2023,2024,2,Snohomish,Washington,USA,Active,,https://www.facebook.com/profile.php?id=100068960115984,https://www.instagram.com/empyricalcider/,,,,https://untappd.com/w/empyrical-orchard-cidery/507102
2023,Perry,13 Brix Cider Bistro,Perry,Colorado,🥇 Gold,0,0,1,0,0,0,1,2023,2023,1,Palisade,Colorado,USA,Active,https://www.13brixciderbistro.com/,https://www.facebook.com/13BrixCiderBistro/,https://www.instagram.com/13brixcider/,https://maps.google.com/?cid=13701321241502683638,https://www.yelp.com/biz/13-brix-cider-bistro-palisade,https://www.tripadvisor.com/Restaurant_Review-g33585-d12428534,https://untappd.com/w/13a0-brix/347296
2023,Perry,Yonder Cider,Barrel Aged Perry,Washington,🥈 Silver,1,0,1,2,0,1,5,2022,2023,2,Seattle,Washington,USA,Active,http://www.yondercider.com/,https://www.facebook.com/yondercider,https://www.instagram.com/yondercider/,https://maps.google.com/?cid=11002201593648505227,https://www.yelp.com/biz/yonder-cider-seattle,,https://untappd.com/w/yonder-cider/474448
2023,Perry,Alma Cider,Perry,Washington,Judges' Pick,2,0,1,0,0,3,6,2020,2024,4,Mount Vernon,Washington,USA,Active,https://almacider.com/,https://www.facebook.com/almaciderco/,https://www.instagram.com/almaciderco/,,,,https://untappd.com/w/alma-cider/473877
2023,Perry,Stormalong Cider,Berry Perry,Massachusetts,Judges' Pick,0,0,1,1,0,3,5,2020,2024,3,Sherborn,Massachusetts,USA,Active,https://www.stormalong.com/,https://www.facebook.com/stormalongcider/,https://www.instagram.com/stormalongcider/,https://maps.google.com/?cid=9791117786097773397,,,https://untappd.com/w/stormalong-cider/182598
2023,Perry,Double Mountain Brewery & Cidery,Little Martha Old World Perry,Oregon,Judges' Pick,0,1,1,0,0,2,4,2023,2024,2,Hood River,Oregon,USA,Active,http://www.doublemountainbrewery.com/,https://www.facebook.com/doublemountainbrewery,https://www.instagram.com/doublemountain,https://maps.google.com/?cid=2446696276607943242,https://www.yelp.com/biz/double-mountain-brewery-hood-river,https://www.tripadvisor.com/Restaurant_Review-g51909-d2186972,https://untappd.com/w/double-mountain-brewery-taproom/462
2023,Natural,Calvados Pierre Huet,Cidre Bouché Brut,Normandy,🏆 Platinum,1,0,1,0,0,0,2,2018,2023,2,Cambremer,Normandy,France,Active,https://www.calvados-huet.com/,https://www.facebook.com/calvadosph/,https://www.instagram.com/calvadospierrehuet/,https://maps.google.com/?cid=11210783185501022788,,https://www.tripadvisor.com/Attraction_Review-g672825-d4991781,https://untappd.com/brewery/27537
2023,Natural,Maison Hérout,Amour Brut,Normandy,🥇🥇 Double Gold,1,1,0,1,0,0,3,2022,2023,2,Auvers,Normandy,France,Active,https://www.maisonherout.com/,https://www.facebook.com/cidres/,https://www.instagram.com/maisonherout/,https://maps.google.com/?cid=1426598113576371976,,,https://untappd.com/w/m-a-herout/164919
2023,Natural,Brooklyn Cider House,Raw,New York,🥇 Gold,2,1,2,2,1,3,11,2018,2024,3,New Paltz,New York,USA,Active,http://brooklynciderhouse.com/,,https://www.instagram.com/brooklynciderhouse/,https://maps.google.com/?cid=3244654366527486527,,,https://untappd.com/w/brooklyn-cider-house/234267
2023,Natural,Maison Hérout,2019 Grande Cuvée Extra Brut,Normandy,🥈 Silver,1,1,0,1,0,0,3,2022,2023,2,Auvers,Normandy,France,Active,https://www.maisonherout.com/,https://www.facebook.com/cidres/,https://www.instagram.com/maisonherout/,https://maps.google.com/?cid=1426598113576371976,,,https://untappd.com/w/m-a-herout/164919
2023,Natural,Space Time Mead & Cider Works,Ariane 5,Pennsylvania,Judges' Pick,1,0,0,0,0,1,2,2023,2024,2,Dunmore,Pennsylvania,USA,Active,http://www.spacetimemeadworks.com/,https://www.facebook.com/SpaceTimeMeadCiderWorks/,https://www.instagram.com/spacetimemeads/,https://maps.google.com/?cid=357847721777965657,,https://www.tripadvisor.com/Attraction_Review-g52530-d15757358,
2023,Natural,Black Diamond Cider,2021 Geneva Tremlett's,New York,Judges' Pick,0,0,1,0,0,3,4,2018,2023,2,Trumansburg,New York,USA,Active,https://blackdiamondcider.com/,https://www.facebook.com/incredapple/,https://www.instagram.com/blackdiamondfarm/,https://maps.google.com/?cid=10338399888952299802,,,https://untappd.com/w/black-diamond-farm/192550
2023,Natural,Mountain West Cider Company,Green Urban Lunch Box,Utah,Judges' Pick,0,1,0,0,0,3,4,2017,2023,2,Salt Lake City,Utah,USA,Active,http://mountainwestcider.com/,https://www.facebook.com/MountainWestHardCider/,https://www.instagram.com/mountainwestcider/,https://maps.google.com/?cid=16538924633378887108,https://www.yelp.com/biz/mountain-west-cider-salt-lake-city,,https://untappd.com/w/mountain-west-hard-cider/235312
2023,Pét Nat,Brooklyn Cider House,Three Of Life,New York,🏆 Platinum,2,1,2,2,1,3,11,2018,2024,3,New Paltz,New York,USA,Active,http://brooklynciderhouse.com/,,https://www.instagram.com/brooklynciderhouse/,https://maps.google.com/?cid=3244654366527486527,,,https://untappd.com/w/brooklyn-cider-house/234267
2023,Pét Nat,Botanist & Barrel,2022 Not What we May Be,North Carolina,🥇🥇 Double Gold,1,2,0,3,0,2,8,2020,2024,4,Cedar Grove,North Carolina,USA,Active,https://www.botanistandbarrel.com/,,https://www.instagram.com/botanistandbarrel/,https://maps.google.com/?cid=1902463006194094884,https://www.yelp.com/biz/botanist-and-barrel-cedar-grove,https://www.tripadvisor.com/Attraction_Review-g49015-d13544284,https://untappd.com/w/botanist-barrel/356633
2023,Pét Nat,Madrone Cellars & Cider,Salish Trio,Washington,🥇 Gold,0,0,2,1,0,0,3,2020,2023,2,Friday Harbor,Washington,USA,Active,https://madronecellars.com/,https://www.facebook.com/madronecellars,https://www.instagram.com/madronecellars_cider/,https://maps.google.com/?cid=4819408985436567114,https://www.yelp.com/biz/madrone-cellars-and-cider-friday-harbor,https://www.tripadvisor.com/Attraction_Review-g60957-d21166624,https://untappd.com/MadroneCider
2023,Pét Nat,Bauman's Cider,McIntosh Pét Nat,Oregon,🥇 Gold,3,0,8,3,2,6,22,2018,2024,5,Gervais,Oregon,USA,Active,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2023,Pét Nat,Madrone Cellars & Cider,The Local Blend,Washington,🥈 Silver,0,0,2,1,0,0,3,2020,2023,2,Friday Harbor,Washington,USA,Active,https://madronecellars.com/,https://www.facebook.com/madronecellars,https://www.instagram.com/madronecellars_cider/,https://maps.google.com/?cid=4819408985436567114,https://www.yelp.com/biz/madrone-cellars-and-cider-friday-harbor,https://www.tripadvisor.com/Attraction_Review-g60957-d21166624,https://untappd.com/MadroneCider
