Year,Medalist,🏆 BIC,🥇 Gold,🥈 Silver,🥉 Bronze,Total
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/ciderboys/"">Ciderboys</a>",0,0,2,4,6
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/colorado-cider-company/"">Colorado Cider Company</a>",0,0,2,4,6
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/locust-cider/"">Locust Cider</a>",0,0,2,4,6
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/wildcraft-cider-works/"">WildCraft Cider Works</a>",0,0,2,4,6
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/bee-well-mead-cider/"">Bee Well Mead & Cider</a>",0,0,1,5,6
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/jaanihanso-cider/"">Jaanihanso Cider</a>",2,0,1,2,5
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/red-rover-craft-cider/"">Red Rover Craft Cider</a>",2,0,1,2,5
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/black-diamond-cider/"">Black Diamond Cider</a>",1,0,3,1,5
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/grey-gold-cider/"">Grey & Gold Cider</a>",1,0,2,2,5
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/ricker-hill/"">Ricker Hill</a>",0,0,3,2,5
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/california-cider-company/"">California Cider Company</a>",0,0,2,3,5
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/jefferson-county-ciderworks/"">Jefferson County Ciderworks</a>",0,0,2,3,5
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/pux-cider/"">Pux Cider</a>",0,0,1,4,5
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/stormalong-cider/"">Stormalong Cider</a>",0,0,1,4,5
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/corey-lake-orchards/"">Corey Lake Orchards</a>",1,0,2,1,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/snowdrift-cider-co/"">Snowdrift Cider Co.</a>",1,0,2,1,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/c-squared-ciders/"">C Squared Ciders</a>",1,0,1,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/hogans-cider/"">Hogan's Cider</a>",0,1,3,0,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/wyndridge-farm/"">Wyndridge Farm</a>",0,1,2,1,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/gypsy-circus/"">Gypsy Circus</a>",0,1,1,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/noble-cider/"">Noble Cider</a>",0,1,1,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/coffin-ridge-boutique-winery/"">Coffin Ridge Boutique Winery</a>",0,0,3,1,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/collective-arts-brewing/"">Collective Arts Brewing</a>",0,0,3,1,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/townline-ciderworks/"">Townline Ciderworks</a>",0,0,3,1,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/urban-tree-hard-cider/"">Urban Tree Hard Cider</a>",0,0,3,1,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/ash-elm-cider-company/"">Ash & Elm Cider Company</a>",0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/coteau-rougemont/"">Coteau Rougemont</a>",0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/empire-cider-company/"">Empire Cider Company</a>",0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/forgotten-ciders/"">Forgotten Ciders</a>",0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/left-foot-charley/"">Left Foot Charley</a>",0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/liberty-ciderworks/"">Liberty Ciderworks</a>",0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/mawby-vineyards/"">Mawby Vineyards</a>",0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/painted-turtle-hard-cider/"">Painted Turtle Hard Cider</a>",0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/revel-cider-company/"">Revel Cider Company</a>",0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/suttons-bay-ciders/"">Suttons Bay Ciders</a>",0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/swilled-dog-hard-cider/"">Swilled Dog Hard Cider</a>",0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/brooklyn-cider-house/"">Brooklyn Cider House</a>",0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/cidrerie-mckeown/"">Cidrerie McKeown</a>",0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/goodroad-ciderworks/"">GoodRoad Ciderworks</a>",0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/le-flanc-nord-verger-cidrerie/"">Le Flanc Nord Verger & Cidrerie</a>",0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/wild-hare-cider/"">Wild Hare Cider</a>",0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/cellarmens/"">Cellarmen's</a>",0,0,0,4,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/james-creek-cider-house/"">James Creek Cider House</a>",0,0,0,4,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/meraki-cider/"">Meraki Cider</a>",0,0,0,4,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/dunkertons-cider-and-perry/"">Dunkertons Cider and Perry</a>",2,0,1,0,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/le-pere-jules/"">Le Père Jules</a>",2,0,1,0,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/snow-capped-cider/"">Snow Capped Cider</a>",2,0,1,0,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/sidra-trabanco/"">Sidra Trabanco</a>",1,2,0,0,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/finnriver-farm-and-cidery/"">Finnriver Farm and Cidery</a>",1,1,0,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/donovan-orchards-estate-ciders/"">Donovan Orchards Estate Ciders</a>",1,0,2,0,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/avid-cider/"">Avid Cider</a>",1,0,1,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/toboggan-brewing-co/"">Toboggan Brewing Co.</a>",1,0,1,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/elk-horn-brewery-ciderhouse/"">Elk Horn Brewery & Ciderhouse</a>",1,0,0,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/descendant-cider-company/"">Descendant Cider Company</a>",0,1,2,0,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/shiny-apple-cider/"">Shiny Apple Cider</a>",0,1,2,0,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/blakes-hard-cider-co/"">Blake's Hard Cider Co.</a>",0,1,1,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/hawk-knob/"">Hawk Knob</a>",0,1,1,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/hazlitt-1852-vineyards/"">Hazlitt 1852 Vineyards</a>",0,1,1,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/montana-ciderworks/"">Montana CiderWorks</a>",0,1,1,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/sapsucker-farms-yellow-belly-cidery/"">Sapsucker Farms Yellow Belly Cidery</a>",0,1,1,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/thornbury-craft-co/"">Thornbury Craft Co.</a>",0,1,0,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/anxo-cider/"">ANXO Cider</a>",0,0,3,0,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/scenic-road-cider-co/"">Scenic Road Cider Co.</a>",0,0,3,0,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/big-fish-cider-co/"">Big Fish Cider Co.</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/county-cider-company/"">County Cider Company</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/distillery-lane-ciderworks/"">Distillery Lane Ciderworks</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/fieldstone-hard-cider-co/"">Fieldstone Hard Cider Co.</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/incline-cider-company/"">Incline Cider Company</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/kw-craft-cider/"">KW Craft Cider</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/restoration-cider/"">Restoration Cider</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/santa-cruz-cider-co/"">Santa Cruz Cider Co.</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/vander-mill/"">Vander Mill</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/big-hill-ciderworks/"">Big Hill Ciderworks</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/buskey-cider/"">Buskey Cider</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/cambium-cider-co/"">Cambium Cider Co</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/heartwood-farm-cidery/"">Heartwood Farm & Cidery</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/portland-cider-company/"">Portland Cider Company</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/sidra-mayador/"">Sidra Mayador</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/sonoma-cider/"">Sonoma Cider</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/square-mile-cider/"">Square Mile Cider</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/dragons-head-cider/"">Dragon's Head Cider</a>",2,0,0,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/maiden-rock-winery-cidery/"">Maiden Rock Winery & Cidery</a>",2,0,0,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/sierra-cider/"">Sierra Cider</a>",1,0,1,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/blue-toad-hard-cider/"">Blue Toad Hard Cider</a>",1,0,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/forbidden-cider-co/"">Forbidden Cider Co.</a>",0,1,1,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/champlain-orchards/"">Champlain Orchards</a>",0,1,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/gary-awdey/"">Gary Awdey</a>",0,1,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/methow-valley-ciderhouse/"">Methow Valley Ciderhouse</a>",0,1,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/st-vrain-cidery/"">St. Vrain Cidery</a>",0,1,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/apple-outlaw/"">Apple Outlaw</a>",0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/castle-hill-cider/"">Castle Hill Cider</a>",0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/cider-brothers/"">Cider Brothers</a>",0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/cidrerie-verger-bilodeau/"">Cidrerie Verger Bilodeau</a>",0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/ernest-cider/"">Ernest Cider</a>",0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/farmhaus-cider-co/"">Farmhaus Cider Co.</a>",0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/rootstock-ciderworks/"">Rootstock Ciderworks</a>",0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/acme-cider-co/"">Acme Cider Co.</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>","<a href=""https://ciderguide.com/glintcap/medalists/aeppeltreow-winery-distillery/"">AeppelTreow Winery & Distillery</a>",0,0,1,1,2
