Year,Medalist,🏆 BIC,🥇 Gold,🥈 Silver,🥉 Bronze,Total
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Kings Highway Fine Cider,0,0,9,8,17
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Angry Orchard,3,2,5,5,15
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Haykin Family Cider,1,1,6,6,14
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Uncle John's,2,1,4,4,11
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Virtue Cider,0,1,6,4,11
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Cider Creek Hard Cider,0,1,4,6,11
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Vermont Cider Company,2,0,4,4,10
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Stem Ciders,1,1,5,3,10
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Bold Rock Hard Cider,0,1,2,7,10
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Cidrerie du Minot,3,1,2,3,9
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Sea Cider Farm & Ciderhouse,0,0,5,4,9
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",1911 Established,0,2,3,3,8
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",West Avenue Cider,0,0,5,3,8
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Crispin Cider Company,0,0,1,7,8
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Slake Cider,1,0,4,2,7
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Eden Ciders,1,0,3,3,7
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Starcut Ciders,1,0,3,3,7
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Seattle Cider Company,1,0,2,4,7
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Swift Cider,0,1,3,3,7
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Tandem Ciders,0,0,4,3,7
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Big B's Hard Cider,0,0,2,5,7
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Annapolis Cider Company,2,0,2,2,6
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Cidrerie Milton,2,0,2,2,6
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Bulwark Cider,1,0,2,3,6
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Citizen Cider,1,0,2,3,6
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Embark Craft Ciderworks,0,0,4,2,6
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Pommies Cider Co.,0,0,3,3,6
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Twin Pines Orchards & Cider House,0,0,3,3,6
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Ciderboys,0,0,2,4,6
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Colorado Cider Company,0,0,2,4,6
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Locust Cider,0,0,2,4,6
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",WildCraft Cider Works,0,0,2,4,6
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Bee Well Mead & Cider,0,0,1,5,6
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Jaanihanso Cider,2,0,1,2,5
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Red Rover Craft Cider,2,0,1,2,5
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Black Diamond Cider,1,0,3,1,5
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Grey & Gold Cider,1,0,2,2,5
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Ricker Hill,0,0,3,2,5
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",California Cider Company,0,0,2,3,5
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Jefferson County Ciderworks,0,0,2,3,5
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Pux Cider,0,0,1,4,5
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Stormalong Cider,0,0,1,4,5
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Corey Lake Orchards,1,0,2,1,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Snowdrift Cider Co.,1,0,2,1,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",C Squared Ciders,1,0,1,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Hogan's Cider,0,1,3,0,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Wyndridge Farm,0,1,2,1,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Gypsy Circus,0,1,1,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Noble Cider,0,1,1,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Coffin Ridge Boutique Winery,0,0,3,1,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Collective Arts Brewing,0,0,3,1,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Townline Ciderworks,0,0,3,1,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Urban Tree Hard Cider,0,0,3,1,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Ash & Elm Cider Company,0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Coteau Rougemont,0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Empire Cider Company,0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Forgotten Ciders,0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Left Foot Charley,0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Liberty Ciderworks,0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Mawby Vineyards,0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Painted Turtle Hard Cider,0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Revel Cider Company,0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Suttons Bay Ciders,0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Swilled Dog Hard Cider,0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Brooklyn Cider House,0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Cidrerie McKeown,0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",GoodRoad Ciderworks,0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Le Flanc Nord Verger & Cidrerie,0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Wild Hare Cider,0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Cellarmen's,0,0,0,4,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",James Creek Cider House,0,0,0,4,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Meraki Cider,0,0,0,4,4
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Dunkertons Cider and Perry,2,0,1,0,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Le Père Jules,2,0,1,0,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Snow Capped Cider,2,0,1,0,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Sidra Trabanco,1,2,0,0,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Finnriver Farm and Cidery,1,1,0,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Donovan Orchards Estate Ciders,1,0,2,0,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Avid Cider,1,0,1,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Toboggan Brewing Co.,1,0,1,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Elk Horn Brewery & Ciderhouse,1,0,0,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Descendant Cider Company,0,1,2,0,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Shiny Apple Cider,0,1,2,0,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Blake's Hard Cider Co.,0,1,1,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Hawk Knob,0,1,1,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Hazlitt 1852 Vineyards,0,1,1,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Montana CiderWorks,0,1,1,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Sapsucker Farms Yellow Belly Cidery,0,1,1,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Thornbury Craft Co.,0,1,0,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",ANXO Cider,0,0,3,0,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Scenic Road Cider Co.,0,0,3,0,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Big Fish Cider Co.,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",County Cider Company,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Distillery Lane Ciderworks,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Fieldstone Hard Cider Co.,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Incline Cider Company,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",KW Craft Cider,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Restoration Cider,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Santa Cruz Cider Co.,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Vander Mill,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Big Hill Ciderworks,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Buskey Cider,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Cambium Cider Co,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Heartwood Farm & Cidery,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Portland Cider Company,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Sidra Mayador,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Sonoma Cider,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Square Mile Cider,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Dragon's Head Cider,2,0,0,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Maiden Rock Winery & Cidery,2,0,0,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Sierra Cider,1,0,1,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Blue Toad Hard Cider,1,0,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Forbidden Cider Co.,0,1,1,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Champlain Orchards,0,1,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Gary Awdey,0,1,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Methow Valley Ciderhouse,0,1,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",St. Vrain Cidery,0,1,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Apple Outlaw,0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Castle Hill Cider,0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Cider Brothers,0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Cidrerie Verger Bilodeau,0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Ernest Cider,0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Farmhaus Cider Co.,0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Rootstock Ciderworks,0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Acme Cider Co.,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",AeppelTreow Winery & Distillery,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Albemarle CiderWorks,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",B. Nektar,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Banter's Hard Cider,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Beaver Valley Orchard & Cidery,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Bereziartua,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Cidres Nicol,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Deep Roots Hard Cider,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Falconer Vineyards,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Ferme de la Sapinière,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Humboldt Cider Company,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Lassen Traditional Cider,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Mill Bridge Winery,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Nomad Cidery,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Patriots' Heritage Cider,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Puddicombe Estate Farm,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Rhinegeist Brewery,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Ridge Cider Co.,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Tractor Brewing Company,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Twisted Hills Craft Cider,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",White Winter Winery,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Windswept Orchard Cider,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",45 North Vineyard & Winery,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Bonnieheath Estate Winery,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Bull Run Cider,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Clear Fork Cider,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Island Orchard Cider,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Leaky Barrel Cider Company,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Northville Winery and Brewing Company,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Platform Beer Company,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Spirit Tree Estate Cidery,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Spring Hill Cider Works,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Teal Cider,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Tulip Valley Vineyard & Orchard,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Urban Forage Winery & Cider House,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Adams Cider Company,1,0,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Les Vergers de Kermao,1,0,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Sidra Fanjul,1,0,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Sidra Riestra,1,0,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",26 Acre Craft Cider Company,0,1,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Headwater Cider,0,1,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Alpenfire Cider,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Big Belly Ciderworks,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Brix Cider,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Carolina Distillery,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Cidre Le Brun,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Coastliner Craft Cider,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",EdenVale Winery,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Ela Cider Co.,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Fabbioli Cellars,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Garage D'or Ciders,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Kaneb Orchards,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Nashi Orchards,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Prototype Hard Cider,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Runcible Cider,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Sietsema Orchards,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",SoCal CiderWorks,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Texas Corners Brewing Company,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Thornborough Cider,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2017-results/"">2017</a>",Verger Belliveau Orchard,0,0,1,0,1
