ID,Year,Category,Award,Medalist_Original,Entry,Region,Country,Region_Original,WID,Status,Medalist,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd,Latitude,Longitude,Transparency
431,2021,Single Varietal,🥉 Bronze,Coyote Hole Ciderworks,Bel-Hole,Virginia,United States,Virginia,222,Active,Coyote Hole Craft Beverages,http://www.coyotehole.com/,https://www.facebook.com/CoyoteHole/,https://www.instagram.com/CoyoteHole/,https://maps.google.com/?cid=3893841626353972834,https://www.yelp.com/biz/coyote-hole-ciderworks-mineral,https://www.tripadvisor.com/Attraction_Review-g57973-d12510904,https://untappd.com/w/coyote-hole-ciderworks/327669,38.085727,-77.851857,0
432,2021,Rosé,🥇 Gold,Diskin Cider,Daydream,Tennessee,United States,Tennessee,236,Active,Diskin Cider,http://www.diskincider.com/,,https://www.instagram.com/diskincider/,https://maps.google.com/?cid=5465208715637137113,,,https://untappd.com/w/diskin-cider/341259,36.140849,-86.769778,0
433,2021,Rosé,🥈 Silver,Thor's Hard Cider,Artic Rose,Minnesota,United States,Minnesota,631,Active,Thor's Hard Cider,https://www.thorshardcider.com/,https://www.facebook.com/thorshardcider/,https://www.instagram.com/thorshardcider/,https://maps.google.com/?cid=16250618587804183842,https://www.yelp.com/biz/aamodts-apple-farm-stillwater,https://www.tripadvisor.com/Attraction_Review-g43552-d7146001,https://untappd.com/w/thors-hard-cider/345130,45.042138,-92.865744,0
434,2021,Rosé,🥉 Bronze,Two K Farms,Rose' Cider,Michigan,United States,Michigan,932,Active,Two K Farms,https://twokfarms.com/,https://www.facebook.com/twokfarms,https://www.instagram.com/twokfarms/,https://maps.google.com/?cid=10000035318484135155,https://www.yelp.com/biz/two-k-farms-cidery-and-winery-suttons-bay-10,https://www.tripadvisor.com/Attraction_Review-g42743-d15263080,https://untappd.com/Two_K_Farms,44.922709,-85.626569,0
435,2021,Rosé,🥉 Bronze,Bent Ladder,Rosé Gold,Ohio,United States,Ohio,124,Active,Bent Ladder,http://bentladder.com/,https://www.facebook.com/bentladder,https://www.instagram.com/bentladder/,https://maps.google.com/?cid=5886580381731979881,https://www.yelp.com/biz/rittman-orchard-rittman,https://www.tripadvisor.com/Attraction_Review-g50283-d1977165,https://untappd.com/w/bent-ladder/295757,40.9646071,-81.739989,0
436,2021,Brut,🥇 Gold,Bryant's Cider,Brite Good,Virginia,United States,Virginia,170,Active,Bryant's Cider,https://bryantscider.com/,https://www.facebook.com/BryantsCiderFarm/,https://www.instagram.com/bryantscider/,https://maps.google.com/?cid=15598469607243113479,https://www.yelp.com/biz/bryants-cider-roseland,https://www.tripadvisor.com/Attraction_Review-g58143-d14196800,https://untappd.com/w/bryant-s-cider/374591,37.797413,-78.939801,0
437,2021,Brut,🥈 Silver,Widow's Watch Cidery,BRUT Virginia Sparkling Apple Wine,Virginia,United States,Virginia,707,Active,Muse Orchard,,,,,,,https://untappd.com/w/widow-s-watch-cider/532630,38.8202977,-78.6011459,0
438,2021,Brut,🥉 Bronze,Arsenal Ciderhouse,Picket Bone Dry,Pennsylvania,United States,Pennsylvania,97,Active,Arsenal Cider House,https://www.arsenalciderhouse.com/lawrenceville/,https://www.facebook.com/ArsenalCider,https://www.instagram.com/arsenalcider/,https://maps.google.com/?cid=3302243150360255083,https://www.yelp.com/biz/arsenal-cider-house-and-wine-cellar-pittsburgh,https://www.tripadvisor.com/Attraction_Review-g53449-d4558019,https://untappd.com/w/arsenal-cider-house/12282,40.465108,-79.96092,0
439,2021,Sangria,🥇 Gold,Vermont Cider Company,Woodchuck Sangria,Vermont,United States,Vermont,664,Active,Vermont Cider Company,http://www.woodchuck.com/,https://www.facebook.com/WoodchuckCider,https://www.instagram.com/woodchuckcider/,https://maps.google.com/?cid=9402882086420367798,https://www.yelp.com/biz/woodchuck-hard-cidery-middlebury,https://www.tripadvisor.com/Attraction_Review-g57245-d7022345,https://untappd.com/w/woodchuck-cidery/611,44.034072,-73.172778,0
440,2021,Sangria,🥈 Silver,Coyote Hole Cider,Sister Sangria,Virginia,United States,Virginia,222,Active,Coyote Hole Craft Beverages,http://www.coyotehole.com/,https://www.facebook.com/CoyoteHole/,https://www.instagram.com/CoyoteHole/,https://maps.google.com/?cid=3893841626353972834,https://www.yelp.com/biz/coyote-hole-ciderworks-mineral,https://www.tripadvisor.com/Attraction_Review-g57973-d12510904,https://untappd.com/w/coyote-hole-ciderworks/327669,38.085727,-77.851857,0
441,2021,Sangria,🥉 Bronze,Coyote Hole Cider,Sunset Sangria,Virginia,United States,Virginia,222,Active,Coyote Hole Craft Beverages,http://www.coyotehole.com/,https://www.facebook.com/CoyoteHole/,https://www.instagram.com/CoyoteHole/,https://maps.google.com/?cid=3893841626353972834,https://www.yelp.com/biz/coyote-hole-ciderworks-mineral,https://www.tripadvisor.com/Attraction_Review-g57973-d12510904,https://untappd.com/w/coyote-hole-ciderworks/327669,38.085727,-77.851857,0
442,2022,Modern Cider – Sweet,🥇 Gold,Glacial Till Vineyard,Original,Nebraska,United States,Nebraska,294,Active,Glacial Till Vineyard & Winery,http://www.glacialtillvineyard.com/,https://www.facebook.com/glacialtillvineyard,https://www.instagram.com/glacialtillvineyard/,https://maps.google.com/?cid=185099829414435279,https://www.yelp.com/biz/glacial-till-tasting-room-ashland,https://www.tripadvisor.com/Attraction_Review-g29709-d5832186,https://untappd.com/w/glacial-till-vineyard-and-winery/223758,41.038896,-96.368951,0
443,2022,Modern Cider – Sweet,🥈 Silver,Bold Rock Hard Cider,Apple,North Carolina,United States,North Carolina,152,Active,Bold Rock Hard Cider,https://boldrock.com/,https://www.facebook.com/BoldRockHardCider/,https://www.instagram.com/boldrockhardcider/,https://maps.google.com/?cid=10604087929796439877,https://www.yelp.com/biz/bold-rock-hard-cider-mills-river-mills-river,https://www.tripadvisor.com/Attraction_Review-g1552723-d8862147,https://untappd.com/v/bold-rock-mills-river-cidery/3954545,35.376397,-82.559219,0
444,2022,Modern Cider – Sweet,🥉 Bronze,Niagara College,Cider 101,Ontario,Canada,Ontario,812,Active,Niagara College Teaching Winery,https://www.ncteachingwinery.ca/,https://www.facebook.com/nctwinery/,https://www.instagram.com/nctwinery/,https://maps.google.com/?cid=2529664632400053188,https://www.yelp.com/biz/niagara-college-teaching-winery-niagara-on-the-lake,https://www.tripadvisor.com/Attraction_Review-g154999-d2414360,https://untappd.com/w/niagara-college-teaching-winery/390649,43.150451,-79.165647,0
445,2022,Modern Cider – Sweet,🥉 Bronze,Vermont Hard Cider,Amber,Vermont,United States,Vermont,664,Active,Vermont Cider Company,http://www.woodchuck.com/,https://www.facebook.com/WoodchuckCider,https://www.instagram.com/woodchuckcider/,https://maps.google.com/?cid=9402882086420367798,https://www.yelp.com/biz/woodchuck-hard-cidery-middlebury,https://www.tripadvisor.com/Attraction_Review-g57245-d7022345,https://untappd.com/w/woodchuck-cidery/611,44.034072,-73.172778,0
446,2022,Modern Cider – Dry,🥇 Gold,Wölffer Estate Vineyard,Wölffer No. 139 Dry White Cider,New York,United States,New York,698,Active,Wölffer Estate Vineyard,http://www.wolffer.com/,,,https://maps.google.com/?cid=10690409208604454007,https://www.yelp.com/biz/wolffer-estate-vineyard-sagaponack,https://www.tripadvisor.com/Attraction_Review-g48542-d593572,https://untappd.com/w/wolffer-estate-vineyard/79243,40.945028,-72.27747,0
447,2022,Modern Cider – Dry,🥈 Silver,Atlanta Hard Cider,Crisp Apple,Georgia,United States,Georgia,102,Active,Atlanta Hard Cider Co.,https://www.atlantahardcider.com/,https://www.facebook.com/atlantahardcider/,https://www.instagram.com/atlantahardcider/,https://maps.google.com/?cid=15330589380276964489,,,https://untappd.com/w/atlanta-hard-cider-co/364060,33.9507273,-84.52255,0
448,2022,Modern Cider – Dry,🥉 Bronze,Glacial Till Vineyard,Dry,Nebraska,United States,Nebraska,294,Active,Glacial Till Vineyard & Winery,http://www.glacialtillvineyard.com/,https://www.facebook.com/glacialtillvineyard,https://www.instagram.com/glacialtillvineyard/,https://maps.google.com/?cid=185099829414435279,https://www.yelp.com/biz/glacial-till-tasting-room-ashland,https://www.tripadvisor.com/Attraction_Review-g29709-d5832186,https://untappd.com/w/glacial-till-vineyard-and-winery/223758,41.038896,-96.368951,0
449,2022,Modern Cider – Dry,🥉 Bronze,Colfax CiderWorks,Dry Saison,California,United States,California,3457,Inactive,Colfax CiderWorks,,,,,,,,39.2066929,-120.83861,1
450,2022,Heritage Cider,🥇 Gold,Tumbling Creek Cider,Springhouse Semi-Sweet,Virginia,United States,Virginia,650,Active,Tumbling Creek Cider Company,https://tumblingcreekcider.com/,https://www.facebook.com/TumblingCreekCider,https://www.instagram.com/tumblingcreekcider/,https://maps.google.com/?cid=8196003782694988545,,,https://untappd.com/w/tumbling-creek-cider-company/447864,36.810628,-81.828587,0
451,2022,Heritage Cider,🥇 Gold,Niagara College,Cidre Fermier,Ontario,Canada,Ontario,812,Active,Niagara College Teaching Winery,https://www.ncteachingwinery.ca/,https://www.facebook.com/nctwinery/,https://www.instagram.com/nctwinery/,https://maps.google.com/?cid=2529664632400053188,https://www.yelp.com/biz/niagara-college-teaching-winery-niagara-on-the-lake,https://www.tripadvisor.com/Attraction_Review-g154999-d2414360,https://untappd.com/w/niagara-college-teaching-winery/390649,43.150451,-79.165647,0
452,2022,Heritage Cider,🥈 Silver,Easthampton Cider Project,The Vintage Blend 2021,Massachusetts,United States,Massachusetts,1052,Active,Easthampton Cider Project,http://easthamptoncider.com/,https://www.facebook.com/easthamptonciderproject/,https://www.instagram.com/easthamptonciderproject/,https://maps.google.com/?cid=12789807318568837247,,,https://untappd.com/w/easthampton-cider-project/486302,42.1811873,-72.3601327,0
453,2022,Heritage Cider,🥉 Bronze,Galipette Cidre,Galipette Brut,Brittany,France,France,1999,Active,Les Celliers Associés,https://www.valderance.com/,https://www.facebook.com/ValdeRance/,https://www.instagram.com/lca_coop_cider/,https://maps.google.com/?cid=7883069809343472545,,,https://untappd.com/LesCelliersAssocis,48.5085682,-1.9533612,0
454,2022,Traditional Cider,🥇 Gold,Angry Orchard,Beginnings Without End,New York,United States,New York,87,Active,Angry Orchard,https://www.angryorchard.com/,https://www.facebook.com/AngryOrchard/,https://www.instagram.com/angryorchard/,https://maps.google.com/?cid=17467507983407382578,https://www.yelp.com/biz/angry-orchard-walden-2,https://www.tripadvisor.com/Attraction_Review-g48788-d10266026,https://untappd.com/w/angry-orchard-cider-company/16455,41.587128,-74.221692,0
455,2022,Traditional Cider,🥈 Silver,High Limb Cider,The OG,Massachusetts,United States,Massachusetts,330,Active,High Limb Hard Cider,https://www.highlimbcider.com/,https://www.facebook.com/highlimbcider/,https://www.instagram.com/highlimbcider/,https://maps.google.com/?cid=11042855047844464741,https://www.yelp.com/biz/high-limb-cider-plymouth,https://www.tripadvisor.com/Attraction_Review-g41773-d21723351,https://untappd.com/w/high-limb-hard-cider/108620,41.9434465,-70.7111477,0
456,2022,Traditional Cider,🥈 Silver,Galipette Cidre,Galipette Biologique,Brittany,France,France,1999,Active,Les Celliers Associés,https://www.valderance.com/,https://www.facebook.com/ValdeRance/,https://www.instagram.com/lca_coop_cider/,https://maps.google.com/?cid=7883069809343472545,,,https://untappd.com/LesCelliersAssocis,48.5085682,-1.9533612,0
457,2022,Traditional Cider,🥉 Bronze,Bold Rock Hard Cider,Saison,North Carolina,United States,North Carolina,152,Active,Bold Rock Hard Cider,https://boldrock.com/,https://www.facebook.com/BoldRockHardCider/,https://www.instagram.com/boldrockhardcider/,https://maps.google.com/?cid=10604087929796439877,https://www.yelp.com/biz/bold-rock-hard-cider-mills-river-mills-river,https://www.tripadvisor.com/Attraction_Review-g1552723-d8862147,https://untappd.com/v/bold-rock-mills-river-cidery/3954545,35.376397,-82.559219,0
458,2022,Perry & Pear Cider,🥇 Gold,California Cider Co.,ACE Perry Craft Cider,California,United States,California,179,Active,ACE Cider,http://www.acecider.com/,https://www.facebook.com/AceCider,https://www.instagram.com/acecider/,,https://www.yelp.com/biz/ace-premium-hard-ciders-sebastopol,https://www.tripadvisor.com/Attraction_Review-g33069-d3626497,https://untappd.com/w/ace-cider-the-california-cider-company/331,38.423506,-122.849754,0
459,2022,Perry & Pear Cider,🥈 Silver,Lee Ranch Cellars,Sparkling Perry,California,United States,California,2193,Active,Pacific Grove CiderWorks,https://pgciderworks.com/,,,,,,https://untappd.com/w/pacific-grove-ciderworks/480168,36.6152808,-121.934671,0
460,2022,Perry & Pear Cider,🥉 Bronze,Missing Falls Brewing,Nice Pear,Ohio,United States,Ohio,3121,Active,Missing Falls Brewery,https://www.missingfalls.com/,https://www.facebook.com/MissingFallsBrewery/,https://www.instagram.com/missingfallsbrewery/,https://maps.google.com/?cid=16469758948621365687,https://www.yelp.com/biz/missing-falls-brewery-akron,https://www.tripadvisor.com/Restaurant_Review-g29912-d23413493,https://untappd.com/MissingFalls,41.0705056,-81.5267931,0
461,2022,Fruit,🥇 Gold,Papa Moon Ciders,MoonMosa,Nebraska,United States,Nebraska,1074,Active,Papa Moon Vineyards & Winery,https://www.papamoonvineyards.com/,https://www.facebook.com/Papamoonwines,https://www.instagram.com/papamoonciders/,https://maps.google.com/?cid=16564507604611639866,https://www.yelp.com/biz/papa-moon-vineyards-and-winery-scottsbluff,,https://untappd.com/w/papa-moon-vineyards-winery-and-cider-house/472128,41.8877158,-103.6176699,0
462,2022,Fruit,🥈 Silver,2 Towns Ciderhouse,Tropical Cosmic Crisp,Oregon,United States,Oregon,67,Active,2 Towns Ciderhouse,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975,44.563505,-123.226185,0
463,2022,Fruit,🥉 Bronze,Covered Bridge Brewery,Nectarine Cider,Oregon,United States,Oregon,2035,Inactive,Covered Bridge Brewing,,,,,,,,43.7975203,-123.0584655,1
464,2022,Mimosa,🥇 Gold,Odd Brothers Craft Cider,Ecto Cider,Michigan,United States,Michigan,1757,Active,Odd Brothers Craft Cider,https://www.oddbrotherscider.com/,https://www.facebook.com/Odd-Brothers-Craft-Cider-793647507656990/,https://www.instagram.com/oddbrotherscider/,,,,https://untappd.com/OddBrothersCraftCider,42.1364887,-84.8664378,0
465,2022,Mimosa,🥈 Silver,Vermont Hard Cider,Mimosa,Vermont,United States,Vermont,664,Active,Vermont Cider Company,http://www.woodchuck.com/,https://www.facebook.com/WoodchuckCider,https://www.instagram.com/woodchuckcider/,https://maps.google.com/?cid=9402882086420367798,https://www.yelp.com/biz/woodchuck-hard-cidery-middlebury,https://www.tripadvisor.com/Attraction_Review-g57245-d7022345,https://untappd.com/w/woodchuck-cidery/611,44.034072,-73.172778,0
466,2022,Mimosa,🥉 Bronze,Ciderboys Cider Co.,Grand Mimosa,Wisconsin,United States,Wisconsin,196,Active,Ciderboys,http://www.ciderboys.com/,https://www.facebook.com/Ciderboys,https://www.instagram.com/Ciderboys/,https://maps.google.com/?cid=1756122992587390562,https://www.yelp.com/biz/stevens-point-brewery-stevens-point,https://www.tripadvisor.com/Attraction_Review-g60304-d2265035,https://untappd.com/w/ciderboys-hard-cider/44552,44.510454,-89.573583,0
467,2022,Pineapple,🥇 Gold,Duluth Cider,Pineapple Sour,Minnesota,United States,Minnesota,250,Active,Duluth Cider,https://duluthcider.com/,https://www.facebook.com/duluth.cider/,https://www.instagram.com/duluthcider/,https://maps.google.com/?cid=3814310496447641516,https://www.yelp.com/biz/duluth-cider-duluth,https://www.tripadvisor.com/Attraction_Review-g43018-d16674091,https://untappd.com/DuluthCider,46.764947,-92.127394,0
468,2022,Pineapple,🥇 Gold,Ciderboys Cider Co.,Ciderboys Pineapple Hula,Wisconsin,United States,Wisconsin,196,Active,Ciderboys,http://www.ciderboys.com/,https://www.facebook.com/Ciderboys,https://www.instagram.com/Ciderboys/,https://maps.google.com/?cid=1756122992587390562,https://www.yelp.com/biz/stevens-point-brewery-stevens-point,https://www.tripadvisor.com/Attraction_Review-g60304-d2265035,https://untappd.com/w/ciderboys-hard-cider/44552,44.510454,-89.573583,0
469,2022,Pineapple,🥈 Silver,Ola Brew,Kona Gold,Hawaii,United States,Hawaii,2239,Active,Ola Brew,https://www.olabrewco.com/,https://www.facebook.com/OlaBrewCo,https://www.instagram.com/olabrewco/,https://maps.google.com/?cid=15799959683814156778,https://www.yelp.com/biz/ola-brew-kailua-kona,https://www.tripadvisor.com/Attraction_Review-g60872-d13368863,https://untappd.com/OlaBrewCompany,19.6467059,-155.9981111,0
470,2022,Pineapple,🥉 Bronze,2 Towns Ciderhouse,Pacific Pineapple,Oregon,United States,Oregon,67,Active,2 Towns Ciderhouse,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975,44.563505,-123.226185,0
471,2022,Cherry,🥇 Gold,Five Maidens Cider,Valance,Pennsylvania,United States,Pennsylvania,712,Active,Five Maidens Cider Company,https://5mcider.com/,https://www.facebook.com/5MCider/,https://www.instagram.com/5mcider/,https://maps.google.com/?cid=17669165397330541520,https://www.yelp.com/biz/five-maidens-cider-bethlehem,,https://untappd.com/FiveMaidensCiderCo,40.6109554,-75.373349,0
472,2022,Cherry,🥈 Silver,2 Towns Ciderhouse,Cherry Sublime,Oregon,United States,Oregon,67,Active,2 Towns Ciderhouse,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975,44.563505,-123.226185,0
