ID,Year,Medal,Place,Medal_Order,WID,Entrant_Original,Entrant,Entrant_2023,Entry,Style,Crosswalk,Crosswalk_Code
4146,2019,🥉 BRONZE,,4,262,Eris Brewery and Cider House,Eris Brewery & Cider House,Eris Brewery & Cider House,Botanica,Specialty Cider and Perry,Specialty Cider and Perry,P
4157,2019,🥉 BRONZE,,4,784,Ernest Cider Co.,Ernest Cider,Ernest Cider,Pina Colada,Specialty Cider and Perry,Specialty Cider and Perry,P
4200,2019,🥉 BRONZE,,4,305,Grand Illusion Hard Cider,Grand Illusion Hard Cider,Grand Illusion Hard Cider,Blue Illusion,Specialty Cider and Perry,Specialty Cider and Perry,P
4201,2019,🥉 BRONZE,,4,305,Grand Illusion Hard Cider,Grand Illusion Hard Cider,Grand Illusion Hard Cider,Mystic Citra Pineapple,Specialty Cider and Perry,Specialty Cider and Perry,P
4225,2019,🥉 BRONZE,,4,312,Gypsy Circus Cider Company,Gypsy Circus,Gypsy Circus,Lambic and the Liar - Blackberry,Specialty Cider and Perry,Specialty Cider and Perry,P
4226,2019,🥉 BRONZE,,4,312,Gypsy Circus Cider Company,Gypsy Circus,Gypsy Circus,Mexican Cake Mystic,Specialty Cider and Perry,Specialty Cider and Perry,P
4293,2019,🥉 BRONZE,,4,357,Jefferson County Ciderworks,Jefferson County Ciderworks,Jefferson County Ciderworks,Lemon Lavender,Specialty Cider and Perry,Specialty Cider and Perry,P
4330,2019,🥉 BRONZE,,4,391,Locust Cider,Locust Cider,Locust Cider,Mojito,Specialty Cider and Perry,Specialty Cider and Perry,P
4331,2019,🥉 BRONZE,,4,391,Locust Cider,Locust Cider,Locust Cider,New England Amber,Specialty Cider and Perry,Specialty Cider and Perry,P
4332,2019,🥉 BRONZE,,4,391,Locust Cider,Locust Cider,Locust Cider,Strawberry Hibiscus,Specialty Cider and Perry,Specialty Cider and Perry,P
4339,2019,🥉 BRONZE,,4,1026,Lost Valley Cider Co.,Lost Valley Cider Co.,Lost Valley Cider Co.,Cranberry Crush,Specialty Cider and Perry,Specialty Cider and Perry,P
4356,2019,🥉 BRONZE,,4,1749,Michigan Wine Company,Michigan Wine Company,Michigan Wine Company,Grandville,Specialty Cider and Perry,Specialty Cider and Perry,P
4387,2019,🥉 BRONZE,,4,1757,Odd Brothers Craft Cider,Odd Brothers Craft Cider,Odd Brothers Craft Cider,Modern Muse,Specialty Cider and Perry,Specialty Cider and Perry,P
4388,2019,🥉 BRONZE,,4,1757,Odd Brothers Craft Cider,Odd Brothers Craft Cider,Odd Brothers Craft Cider,The Carnie,Specialty Cider and Perry,Specialty Cider and Perry,P
4400,2019,🥉 BRONZE,,4,467,Original Sin Cider,Original Sin Cider,Original Sin Cider,Dry Rosé Cider,Specialty Cider and Perry,Specialty Cider and Perry,P
4428,2019,🥉 BRONZE,,4,2579,Prototype Hard Cider,Prototype Hard Cider,Prototype Hard Cider,Prototype 2019,Specialty Cider and Perry,Specialty Cider and Perry,P
4459,2019,🥉 BRONZE,,4,1802,Ridge Cider Co.,Ridge Cider Co.,Ridge Cider Co.,Squeeze,Specialty Cider and Perry,Specialty Cider and Perry,P
4501,2019,🥉 BRONZE,,4,830,Sea Cider Farm & Ciderhouse,Sea Cider Farm & Ciderhouse,Sea Cider Farm & Ciderhouse,Ginger Perry,Specialty Cider and Perry,Specialty Cider and Perry,P
4518,2019,🥉 BRONZE,,4,553,Seattle Cider Company,Seattle Cider Company,Seattle Cider Company,Earl Grey,Specialty Cider and Perry,Specialty Cider and Perry,P
4526,2019,🥉 BRONZE,,4,556,Serpentine Cider,Serpentine Cider,Serpentine Cider,Apricot hops,Specialty Cider and Perry,Specialty Cider and Perry,P
4528,2019,🥉 BRONZE,,4,556,Serpentine Cider,Serpentine Cider,Serpentine Cider,Ginger peach,Specialty Cider and Perry,Specialty Cider and Perry,P
4567,2019,🥉 BRONZE,,4,569,Snow Capped Cider,Snow Capped Cider,Snow Capped Cider,Magna Pomum / Vino,Specialty Cider and Perry,Specialty Cider and Perry,P
4596,2019,🥉 BRONZE,,4,587,St. Vrain Cidery,St. Vrain Cidery,St. Vrain Cidery,Ginger Peach Cider,Specialty Cider and Perry,Specialty Cider and Perry,P
4611,2019,🥉 BRONZE,,4,592,Stem Ciders,Stem Ciders,Stem Ciders,Rosé,Specialty Cider and Perry,Specialty Cider and Perry,P
4621,2019,🥉 BRONZE,,4,600,Stormalong Cider,Stormalong Cider,Stormalong Cider,Red Skies at Night,Specialty Cider and Perry,Specialty Cider and Perry,P
4653,2019,🥉 BRONZE,,4,1878,Ten Towers Cider Co.,Ten Towers Cider Co.,Ten Towers Cider Co.,Soulless Pear,Specialty Cider and Perry,Specialty Cider and Perry,P
4716,2019,🥉 BRONZE,,4,645,Treehorn Cider,Treehorn Cider,Treehorn Cider,Airing of Grievances,Specialty Cider and Perry,Specialty Cider and Perry,P
4720,2019,🥉 BRONZE,,4,845,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Crack Willow,Specialty Cider and Perry,Specialty Cider and Perry,P
4752,2019,🥉 BRONZE,,4,61,Uncle John's,Uncle John's,Uncle John's,Atomic Apple,Specialty Cider and Perry,Specialty Cider and Perry,P
4753,2019,🥉 BRONZE,,4,61,Uncle John's,Uncle John's,Uncle John's,Blossom Blend,Specialty Cider and Perry,Specialty Cider and Perry,P
4757,2019,🥉 BRONZE,,4,61,Uncle John's,Uncle John's,Uncle John's,Sidra de Tepache,Specialty Cider and Perry,Specialty Cider and Perry,P
4808,2019,🥉 BRONZE,,4,64,Westview Orchards & Winery,Westview Orchards & Winery,Westview Orchards & Winery,Maple Jack,Specialty Cider and Perry,Specialty Cider and Perry,P
4078,2019,🏆 BEST IN CLASS,1st Place,1,225,Crispin Cider Co.,Crispin Cider Company,Crispin Cider Company,Pacific Pear,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
3925,2019,🏆 BEST IN CLASS,2nd Place,1,153,Bold Rock Hard Cider,Bold Rock Hard Cider,Bold Rock Hard Cider (Mills River),Carolina Apple,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
4784,2019,🏆 BEST IN CLASS,3rd Place,1,664,Vermont Cider Company,Vermont Cider Company,Vermont Cider Company,Wyder's Pear,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
3814,2019,🥈 SILVER,,3,87,Angry Orchard,Angry Orchard,Angry Orchard,Crisp Apple,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
3926,2019,🥈 SILVER,,3,153,Bold Rock Hard Cider,Bold Rock Hard Cider,Bold Rock Hard Cider (Mills River),Carolina Draft,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
4077,2019,🥈 SILVER,,3,225,Crispin Cider Co.,Crispin Cider Company,Crispin Cider Company,Crispin Original,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
4600,2019,🥈 SILVER,,3,52,Starcut Ciders,Starcut Ciders,Starcut Ciders,Pulsar,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
4786,2019,🥈 SILVER,,3,664,Vermont Cider Company,Vermont Cider Company,Vermont Cider Company,Magners Original Irish Cider,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
3825,2019,🥉 BRONZE,,4,87,Angry Orchard,Angry Orchard,Angry Orchard,Stone Dry,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
4080,2019,🥉 BRONZE,,4,225,Crispin Cider Co.,Crispin Cider Company,Crispin Cider Company,Crispin Brut,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
4081,2019,🥉 BRONZE,,4,225,Crispin Cider Co.,Crispin Cider Company,Crispin Cider Company,Crispin Pearsecco,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
4601,2019,🥉 BRONZE,,4,52,Starcut Ciders,Starcut Ciders,Starcut Ciders,Octorock,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
4640,2019,🥉 BRONZE,,4,2002,Tall Post Craft Cider,Tall Post Craft Cider,Tall Post Craft Cider,Wild Draft,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
4789,2019,🥉 BRONZE,,4,664,Vermont Cider Company,Vermont Cider Company,Vermont Cider Company,Woodchuck Amber,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
4791,2019,🥉 BRONZE,,4,664,Vermont Cider Company,Vermont Cider Company,Vermont Cider Company,Woodchuck Granny Smith,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
4817,2019,🥉 BRONZE,,4,694,Windy Hill Orchard & Cidery,Windy Hill Orchard & Cidery,Windy Hill Orchard & Cidery,Ginger Gold,Unlimited Cider and Perry,Unlimited Cider and Perry,Q
4032,2019,🏆 BEST IN CLASS,1st Place,1,750,Cidrerie Milton,Cidrerie Milton,Cidrerie Milton,Le Glacé,Ice Cider,Ice Cider,R
4020,2019,🏆 BEST IN CLASS,2nd Place,1,742,Cidrerie du Minot,Cidrerie du Minot,Cidrerie du Minot,Crémant de Glace,Ice Cider,Ice Cider,R
4116,2019,🏆 BEST IN CLASS,3rd Place,1,255,Eden Specialty Ciders,Eden Ciders,Eden Specialty Ciders,Heirloom Blend 2015,Ice Cider,Ice Cider,R
3964,2019,🥇 GOLD,,2,1924,C.E.Petch Cidery and Distillery,C.E.Petch Cidery and Distillery,C.E.Petch Cidery and Distillery,Ice Cider,Ice Cider,Ice Cider,R
4037,2019,🥇 GOLD,,2,753,Cidrerie Verger Bilodeau,Cidrerie Verger Bilodeau,Cidrerie Verger Bilodeau,Cuvée Spéciale,Ice Cider,Ice Cider,R
4003,2019,🥈 SILVER,,3,195,Cider Hill Cellars,Cider Hill Cellars,Cider Hill Cellars,Winter,Ice Cider,Ice Cider,R
4022,2019,🥈 SILVER,,3,742,Cidrerie du Minot,Cidrerie du Minot,Cidrerie du Minot,Des Glaces - Récoltre Hivernale IGP 2014,Ice Cider,Ice Cider,R
4023,2019,🥈 SILVER,,3,742,Cidrerie du Minot,Cidrerie du Minot,Cidrerie du Minot,Des Glaces IGP 2014,Ice Cider,Ice Cider,R
4121,2019,🥈 SILVER,,3,255,Eden Specialty Ciders,Eden Ciders,Eden Specialty Ciders,Windfall Orchard,Ice Cider,Ice Cider,R
4304,2019,🥈 SILVER,,3,936,Kings Mill Cider,Kings Mill Cider,Kings Mill Cider,Kings Mill Cider Ice,Ice Cider,Ice Cider,R
4393,2019,🥈 SILVER,,3,1181,Once Upon A Tree,Once Upon A Tree,Once Upon A Tree,Blenheim Superb,Ice Cider,Ice Cider,R
4803,2019,🥈 SILVER,,3,864,West Avenue Cider,West Avenue Cider,West Avenue Cider,North by West,Ice Cider,Ice Cider,R
3821,2019,🥉 BRONZE,,4,87,Angry Orchard,Angry Orchard,Angry Orchard,Ice Cider,Ice Cider,Ice Cider,R
4055,2019,🥉 BRONZE,,4,1001,City Orchard,City Orchard,City Orchard,Mela Via,Ice Cider,Ice Cider,R
4138,2019,🥉 BRONZE,,4,258,Embark Craft Ciderworks,Embark Craft Ciderworks,Embark Craft Ciderworks,Snapdragon - Ice Cider,Ice Cider,Ice Cider,R
4283,2019,🥉 BRONZE,,4,350,Island Orchard Cider,Island Orchard Cider,Island Orchard Cider,Ice Cider,Ice Cider,Ice Cider,R
4585,2019,🥉 BRONZE,,4,584,Spring Hill Cider Works,Spring Hill Cider Works,Spring Hill Cider Works,Frosted Apple Wine,Ice Cider,Ice Cider,R
4660,2019,🥉 BRONZE,,4,2589,The Great Canadian Cider Company,The Great Canadian Cider Company,The Great Canadian Cider Company,Organic Ice Cider,Ice Cider,Ice Cider,R
4662,2019,🥉 BRONZE,,4,440,The New Frontier Cider Company,The New Frontier Cider Company,The New Frontier Cider Company,Cold Snap,Ice Cider,Ice Cider,R
4723,2019,🥉 BRONZE,,4,845,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Twin Pines Ice Cider,Ice Cider,Ice Cider,R
4827,2019,🥉 BRONZE,,4,1172,Zapiain,Zapiain,Zapiain,Bizi Goxo,Ice Cider,Ice Cider,R
4018,2019,🏆 BEST IN CLASS,1st Place,1,742,Cidrerie du Minot,Cidrerie du Minot,Cidrerie du Minot,Du Minot Doré,Fortified Cider,Fortified Cider,S
4767,2019,🏆 BEST IN CLASS,2nd Place,1,661,Urban Tree Hard Cider,Urban Tree Hard Cider,Urban Tree Hard Cider,Pommeau,Fortified Cider,Fortified Cider,S
3967,2019,🏆 BEST IN CLASS,3rd Place,1,185,Castle Hill Cider,Castle Hill Cider,Castle Hill Cider,Sunday Muse Port,Fortified Cider,Fortified Cider,S
3762,2019,🥈 SILVER,,3,75,1911 Hard Cider,1911 Established,1911 Established,Pommeau,Fortified Cider,Fortified Cider,S
3775,2019,🥈 SILVER,,3,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,2017 Pommeau,Fortified Cider,Fortified Cider,S
3879,2019,🥈 SILVER,,3,126,Big B's Hard Cider,Big B's Hard Cider,Big B's Hard Cider,Bourbon Barrel Aged Pommeau,Fortified Cider,Fortified Cider,S
3911,2019,🥈 SILVER,,3,146,Blue Bee Cider,Blue Bee Cider,Blue Bee Cider,Harvest Ration,Fortified Cider,Fortified Cider,S
3923,2019,🥈 SILVER,,3,153,Bold Rock Hard Cider,Bold Rock Hard Cider,Bold Rock Hard Cider (Mills River),Barrel 78,Fortified Cider,Fortified Cider,S
3968,2019,🥈 SILVER,,3,185,Castle Hill Cider,Castle Hill Cider,Castle Hill Cider,1764 Port,Fortified Cider,Fortified Cider,S
3969,2019,🥈 SILVER,,3,185,Castle Hill Cider,Castle Hill Cider,Castle Hill Cider,Heritage Pommeau,Fortified Cider,Fortified Cider,S
4038,2019,🥈 SILVER,,3,753,Cidrerie Verger Bilodeau,Cidrerie Verger Bilodeau,Cidrerie Verger Bilodeau,Fascination,Fortified Cider,Fortified Cider,S
4069,2019,🥈 SILVER,,3,209,Colorado Cider Company,Colorado Cider Company,Colorado Cider Company,Descuido,Fortified Cider,Fortified Cider,S
4182,2019,🥈 SILVER,,3,276,Finnriver Farm and Cidery,Finnriver Farm and Cidery,Finnriver Farm and Cidery,Pommeau,Fortified Cider,Fortified Cider,S
4323,2019,🥈 SILVER,,3,387,Liberty Ciderworks,Liberty Ciderworks,Liberty Ciderworks,Widdershins,Fortified Cider,Fortified Cider,S
4623,2019,🥈 SILVER,,3,53,Suttons Bay Ciders,Suttons Bay Ciders,Suttons Bay Ciders,Sweet Bay,Fortified Cider,Fortified Cider,S
4744,2019,🥈 SILVER,,3,61,Uncle John's,Uncle John's,Uncle John's,Apple Dessert Wine,Fortified Cider,Fortified Cider,S
3790,2019,🥉 BRONZE,,4,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,2017 Marissimo,Fortified Cider,Fortified Cider,S
4111,2019,🥉 BRONZE,,4,244,Dragon's Head Cider,Dragon's Head Cider,Dragon's Head Cider,Pommeau,Fortified Cider,Fortified Cider,S
4285,2019,🥉 BRONZE,,4,350,Island Orchard Cider,Island Orchard Cider,Island Orchard Cider,Pomona,Fortified Cider,Fortified Cider,S
4807,2019,🥉 BRONZE,,4,675,Westcott Bay Cider,Westcott Bay Cider,Westcott Bay Cider,Westcott Bay Pommeau,Fortified Cider,Fortified Cider,S
4740,2019,🏆 BEST IN CLASS,1st Place,1,61,Uncle John's,Uncle John's,Uncle John's,Apple Brandy,Spirits,Spirits,T
4819,2019,🏆 BEST IN CLASS,2nd Place,1,9,Winery at Black Star Farms,Winery at Black Star Farms,Winery at Black Star Farms,Spirit of Pear,Spirits,Spirits,T
4821,2019,🏆 BEST IN CLASS,3rd Place,1,9,Winery at Black Star Farms,Winery at Black Star Farms,Winery at Black Star Farms,Spirit of Apple,Spirits,Spirits,T
3763,2019,🥈 SILVER,,3,75,1911 Hard Cider,1911 Established,1911 Established,Vodka,Spirits,Spirits,T
3878,2019,🥉 BRONZE,,4,2007,Bier Distillery,Bier Distillery,Bier Distillery,Forbidden Apple Brandy,Spirits,Spirits,T
4758,2019,🥉 BRONZE,,4,61,Uncle John's,Uncle John's,Uncle John's,Vodka From Apples,Spirits,Spirits,T
4822,2019,🥉 BRONZE,,4,2022,XO Alambic,XO Alambic,XO Alambic,Cameo-de-Vie VSOP,Spirits,Spirits,T
2886,2018,🏆 BEST IN CLASS,1st Place,1,97,Arsenal Cider House,Arsenal Cider House,Arsenal Cider House,Arsenal Gold Rush,Modern Cider - Dry,Modern Cider,A
3001,2018,🏆 BEST IN CLASS,2nd Place,1,734,Bulwark Cider,Bulwark Cider,Bulwark Cider,Bulwark Original Cider,Modern Cider - Dry,Modern Cider,A
3210,2018,🏆 BEST IN CLASS,3rd Place,1,303,Gowan's Heirloom Cider,Gowan's Heirloom Ciders,Gowan's Heirloom Ciders,Gowan's Macintosh Cider,Modern Cider - Dry,Modern Cider,A
2962,2018,🥇 GOLD,,2,148,Blue Toad Hard Cider,Blue Toad Hard Cider,Blue Toad Hard Cider,Paddy Green Hard Cider,Modern Cider - Dry,Modern Cider,A
2994,2018,🥇 GOLD,,2,172,Bull City Ciderworks,Bull City Ciderworks,Bull City Ciderworks,Off Main,Modern Cider - Dry,Modern Cider,A
2996,2018,🥇 GOLD,,2,172,Bull City Ciderworks,Bull City Ciderworks,Bull City Ciderworks,Pomme Solo Crimson Crisp,Modern Cider - Dry,Modern Cider,A
3255,2018,🥇 GOLD,,2,1001,HTX Cider,City Orchard,City Orchard,City Orchard Silver Tip,Modern Cider - Dry,Modern Cider,A
3089,2018,🥇 GOLD,,2,2595,Coastliner Craft Cider,Coastliner Craft Cider,Coastliner Craft Cider,Coastliner,Modern Cider - Dry,Modern Cider,A
3423,2018,🥇 GOLD,,2,823,Red Rover Craft Cider,Red Rover Craft Cider,Red Rover Craft Cider,Summer,Modern Cider - Dry,Modern Cider,A
2839,2018,🥈 SILVER,,3,2,45 North Ciders,45 North Vineyard & Winery,45 North Vineyard & Winery,Fresh Coast,Modern Cider - Dry,Modern Cider,A
2870,2018,🥈 SILVER,,3,89,ANXO Cidery,ANXO Cider,ANXO Cider,Cidre Blanc,Modern Cider - Dry,Modern Cider,A
2883,2018,🥈 SILVER,,3,722,Ardiel Cider House,Ardiel Cider House,Ardiel Cider House,Ardiel Dry Cider,Modern Cider - Dry,Modern Cider,A
3199,2018,🥈 SILVER,,3,722,Georgian Hills Vineyards,Ardiel Cider House,Ardiel Cider House,Dry Cider,Modern Cider - Dry,Modern Cider,A
2893,2018,🥈 SILVER,,3,97,Arsenal Cider House,Arsenal Cider House,Arsenal Cider House,Picket Bone Dry,Modern Cider - Dry,Modern Cider,A
2897,2018,🥈 SILVER,,3,101,Ash & Elm Cider Co.,Ash & Elm Cider Company,Ash & Elm Cider Company,Small Batch Series Northern Spy 2016,Modern Cider - Dry,Modern Cider,A
2951,2018,🥈 SILVER,,3,10,Blake's Hard Cider Co.,Blake's Hard Cider Co.,Blake's Hard Cider Co.,Sante,Modern Cider - Dry,Modern Cider,A
2997,2018,🥈 SILVER,,3,172,Bull City Ciderworks,Bull City Ciderworks,Bull City Ciderworks,Pomme Solo Pink Lady,Modern Cider - Dry,Modern Cider,A
3009,2018,🥈 SILVER,,3,176,C Squared Ciders,C Squared Ciders,C Squared Ciders,Nona,Modern Cider - Dry,Modern Cider,A
3604,2018,🥈 SILVER,,3,839,The BX Press,Cambium Cider Co,Cambium Cider Co,The Hostler,Modern Cider - Dry,Modern Cider,A
3606,2018,🥈 SILVER,,3,839,The BX Press,Cambium Cider Co,Cambium Cider Co,The Wrangler,Modern Cider - Dry,Modern Cider,A
3051,2018,🥈 SILVER,,3,1845,Cider Riot!,Cider Riot!,Cider Riot!,Everyday Semi Dry,Modern Cider - Dry,Modern Cider,A
3074,2018,🥈 SILVER,,3,750,Cidrerie Milton,Cidrerie Milton,Cidrerie Milton,CID Sec,Modern Cider - Dry,Modern Cider,A
3094,2018,🥈 SILVER,,3,760,Collective Arts Brewing,Collective Arts Brewing,Collective Arts Brewing,Local Press,Modern Cider - Dry,Modern Cider,A
3099,2018,🥈 SILVER,,3,209,Colorado Cider Company,Colorado Cider Company,Colorado Cider Company,Glider,Modern Cider - Dry,Modern Cider,A
3106,2018,🥈 SILVER,,3,16,Corey Lake Orchards,Corey Lake Orchards,Corey Lake Orchards,Cortabella,Modern Cider - Dry,Modern Cider,A
3110,2018,🥈 SILVER,,3,2050,Creekside Estate Winery & Rood Apples Cider,Creekside Estate Winery,Creekside Estate Winery,Rood Apples Cider,Modern Cider - Dry,Modern Cider,A
3118,2018,🥈 SILVER,,3,2051,Domaine des Côtes d'Ardoise,Domaine des Côtes d'Ardoise,Domaine des Côtes d'Ardoise,Cidro2,Modern Cider - Dry,Modern Cider,A
3143,2018,🥈 SILVER,,3,258,Embark Craft Ciderworks,Embark Craft Ciderworks,Embark Craft Ciderworks,Nieuw Yorker,Modern Cider - Dry,Modern Cider,A
3153,2018,🥈 SILVER,,3,262,Eris Brewery and Cider House,Eris Brewery & Cider House,Eris Brewery & Cider House,Pedestrian,Modern Cider - Dry,Modern Cider,A
3205,2018,🥈 SILVER,,3,300,GoodRoad CiderWorks,GoodRoad Ciderworks,GoodRoad Ciderworks,Ty's Blend,Modern Cider - Dry,Modern Cider,A
3218,2018,🥈 SILVER,,3,1782,Grey & Gold Cider,Grey & Gold Cider,Grey & Gold Cider,Modern Girl,Modern Cider - Dry,Modern Cider,A
3231,2018,🥈 SILVER,,3,323,Haykin Family Cider,Haykin Family Cider,Haykin Family Cider,Cox's Orange Pippin,Modern Cider - Dry,Modern Cider,A
3241,2018,🥈 SILVER,,3,323,Haykin Family Cider,Haykin Family Cider,Haykin Family Cider,Summer,Modern Cider - Dry,Modern Cider,A
3311,2018,🥈 SILVER,,3,30,Left Foot Charley,Left Foot Charley,Left Foot Charley,Henry's Pippin,Modern Cider - Dry,Modern Cider,A
3312,2018,🥈 SILVER,,3,30,Left Foot Charley,Left Foot Charley,Left Foot Charley,Otterson Apple,Modern Cider - Dry,Modern Cider,A
3341,2018,🥈 SILVER,,3,415,Meriwether Cider Co.,Meriwether Cider Company,Meriwether Cider Company,Foothills Semi-Dry,Modern Cider - Dry,Modern Cider,A
3346,2018,🥈 SILVER,,3,417,Metal House Cider,Metal House Cider,Metal House Cider,2016 Ora d'Oro,Modern Cider - Dry,Modern Cider,A
2899,2018,🥈 SILVER,,3,110,Backwater Cider Company,Mississippi Ale House,Backwater Cider Company,Dry Humors,Modern Cider - Dry,Modern Cider,A
3368,2018,🥈 SILVER,,3,36,Nomad Cidery,Nomad Cidery,Nomad Cidery,SemiDry Hard Cider,Modern Cider - Dry,Modern Cider,A
3387,2018,🥈 SILVER,,3,467,Original Sin,Original Sin Cider,Original Sin Cider,Dry Rosé,Modern Cider - Dry,Modern Cider,A
3432,2018,🥈 SILVER,,3,518,Right Bee Cider,Right Bee Cider,Right Bee Cider,Dry,Modern Cider - Dry,Modern Cider,A
3456,2018,🥈 SILVER,,3,543,Santa Cruz Cider Co.,Santa Cruz Cider Co.,Santa Cruz Cider Co.,Gravenstein Methode Champenoise,Modern Cider - Dry,Modern Cider,A
3457,2018,🥈 SILVER,,3,543,Santa Cruz Cider Co.,Santa Cruz Cider Co.,Santa Cruz Cider Co.,Luz del Valle,Modern Cider - Dry,Modern Cider,A
3458,2018,🥈 SILVER,,3,543,Santa Cruz Cider Co.,Santa Cruz Cider Co.,Santa Cruz Cider Co.,Wooden Tooth Special,Modern Cider - Dry,Modern Cider,A
3478,2018,🥈 SILVER,,3,553,Seattle Cider Company,Seattle Cider Company,Seattle Cider Company,City Fruit 2016,Modern Cider - Dry,Modern Cider,A
3484,2018,🥈 SILVER,,3,553,Seattle Cider Company,Seattle Cider Company,Seattle Cider Company,Gravenstein Rosé 2016,Modern Cider - Dry,Modern Cider,A
3493,2018,🥈 SILVER,,3,553,Seattle Cider Company,Seattle Cider Company,Seattle Cider Company,Single Varietal Winesap Rosé 2015,Modern Cider - Dry,Modern Cider,A
3497,2018,🥈 SILVER,,3,553,Seattle Cider Company,Seattle Cider Company,Seattle Cider Company,Washington Heirloom 2016,Modern Cider - Dry,Modern Cider,A
3498,2018,🥈 SILVER,,3,553,Seattle Cider Company,Seattle Cider Company,Seattle Cider Company,Winesap Rosé 2016,Modern Cider - Dry,Modern Cider,A
