ID,Year,ID2,WID,Medalist_Original,Class,Award,Medalist,Product,Score,Class #,BOC,Region_Original,Status,Region,Country,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
642,2018,57,1188,Batlow Cider,New World Medium Sweet Cider,🥉 Bronze,Batlow Cider Co.,Batlow Cloudy Cider,78,3,0,,Active,New South Wales,Australia,"<a href=""https://www.batlowcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/batlowcider"">Facebook</a>","<a href=""https://www.instagram.com/batlowcider/"">Instagram</a>",,,,"<a href=""https://untappd.com/brewery/16618"">Untappd</a>"
643,2018,58,1188,Batlow Cider,New World Medium Sweet Cider,🥉 Bronze,Batlow Cider Co.,Batlow Funk & Fresh Cider,78,3,0,,Active,New South Wales,Australia,"<a href=""https://www.batlowcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/batlowcider"">Facebook</a>","<a href=""https://www.instagram.com/batlowcider/"">Instagram</a>",,,,"<a href=""https://untappd.com/brewery/16618"">Untappd</a>"
646,2018,63,2843,Darkes Cider,New World Medium Sweet Cider,🥉 Bronze,Darkes Cider,Howler,78,3,0,,Active,New South Wales,Australia,"<a href=""https://www.darkes.com.au/"">Website</a>","<a href=""https://www.facebook.com/DarkesCider"">Facebook</a>","<a href=""https://www.instagram.com/darkescider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9016868264603406991"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g7786462-d7786279"">TripAdvisor</a>","<a href=""https://untappd.com/w/darkes-cider/93421"">Untappd</a>"
648,2018,66,2854,FUNK Cider,New World Medium Sweet Cider,🥉 Bronze,Funk Cider,Perth Cider,78,3,0,,Active,Western Australia,Australia,"<a href=""https://www.funkcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/funkdrinksco"">Facebook</a>","<a href=""https://www.instagram.com/funkdrinksco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10108756665139980900"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2308113-d11815291"">TripAdvisor</a>","<a href=""https://untappd.com/FunkCider"">Untappd</a>"
649,2018,67,2854,FUNK Cider,New World Medium Sweet Cider,🥉 Bronze,Funk Cider,Session Cider,78,3,0,,Active,Western Australia,Australia,"<a href=""https://www.funkcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/funkdrinksco"">Facebook</a>","<a href=""https://www.instagram.com/funkdrinksco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10108756665139980900"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2308113-d11815291"">TripAdvisor</a>","<a href=""https://untappd.com/FunkCider"">Untappd</a>"
651,2018,70,2860,Hillbilly Cider,New World Medium Sweet Cider,🥉 Bronze,Hillbilly Cider,Apple Cider,78,3,0,,Active,New South Wales,Australia,"<a href=""https://hillbillycider.com.au/"">Website</a>","<a href=""https://www.facebook.com/HillbillyCider/"">Facebook</a>","<a href=""https://www.instagram.com/hillbillycider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=904695025997043027"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g1093762-d12290596"">TripAdvisor</a>","<a href=""https://untappd.com/w/hillbilly-harvest-co/44163"">Untappd</a>"
669,2018,94,3416,The Side Project Cider & Beerworks,New World Medium Sweet Cider,🥉 Bronze,The Side Project Cider & Beerworks,Mr Bright Cide,78,3,0,,Inactive,South Australia,Australia,,,,,,,
672,2018,99,3421,SPARKKE Apple Cider,New World Sweet Cider,🥈 Silver,The Sparkke Change Beverage Company,SPARKKE Apple Cider,87,4,1,,Inactive,South Australia,Australia,,,,,,,
673,2018,100,1188,Batlow Cider,New World Sweet Cider,🥈 Silver,Batlow Cider Co.,Batlow Saison Cider,87,4,0,,Active,New South Wales,Australia,"<a href=""https://www.batlowcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/batlowcider"">Facebook</a>","<a href=""https://www.instagram.com/batlowcider/"">Instagram</a>",,,,"<a href=""https://untappd.com/brewery/16618"">Untappd</a>"
682,2018,114,2870,Runamuk Cider Co.,New World Sweet Cider,🥈 Silver,Runamuk Cider Co,The Pedler Apple Cider,85,4,0,,Active,Western Australia,Australia,"<a href=""https://runamukciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/RunamukCiderCo/"">Facebook</a>","<a href=""https://www.instagram.com/runamukciderco/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/runamuk-cider-co/430598"">Untappd</a>"
686,2018,118,1490,Three Oaks,New World Sweet Cider,🥈 Silver,Three Oaks Cider,Three Oaks Crushed Apple Cider 8,85,4,0,,Active,South Australia,Australia,"<a href=""https://www.threeoakscider.com/"">Website</a>","<a href=""https://www.facebook.com/Threeoakscider"">Facebook</a>","<a href=""https://www.instagram.com/threeoakscider/"">Instagram</a>",,,,"<a href=""https://untappd.com/brewery/16538"">Untappd</a>"
677,2018,105,1488,Flying Brick Cider Co,New World Sweet Cider,🥉 Bronze,Flying Brick Cider,Original Cider,83,4,0,,Active,Victoria,Australia,"<a href=""https://flyingbrickciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/flyingbrickciderco"">Facebook</a>","<a href=""https://www.instagram.com/flyingbrickciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=413601929230884265"">Google</a>","<a href=""https://www.yelp.com/biz/flying-brick-cider-co-wallington-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1937720-d7332877"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/33883"">Untappd</a>"
678,2018,106,2858,Harcourt Cider,New World Sweet Cider,🥉 Bronze,Harcourt Perry & Cider Makers,Harcourt Apple Cider,83,4,0,,Active,Victoria,Australia,"<a href=""https://harcourtcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/HarcourtCider/"">Facebook</a>","<a href=""https://www.instagram.com/harcourtcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8775592475109844928"">Google</a>",,,"<a href=""https://untappd.com/w/harcourt-perry-cider-makers/429734"">Untappd</a>"
683,2018,115,1175,Small Acres Cyder,New World Sweet Cider,🥉 Bronze,Small Acres Cyder,Small Acres Cyder 2016 Appscato,83,4,0,,Active,New South Wales,Australia,"<a href=""https://www.smallacrescyder.com.au/"">Website</a>","<a href=""https://www.facebook.com/SmallAcresCyder"">Facebook</a>","<a href=""https://www.instagram.com/smallacrescyder"">Instagram</a>","<a href=""https://maps.google.com/?cid=1497457670374953580"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2642455-d5991203"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/14584"">Untappd</a>"
674,2018,101,1190,Bilpin Cider Co,New World Sweet Cider,🥉 Bronze,Bilpin Cider,Bilpin Blush Pink Lady Cider,79,4,0,,Active,New South Wales,Australia,"<a href=""https://bilpincider.com/"">Website</a>","<a href=""https://www.facebook.com/bilpincider"">Facebook</a>","<a href=""https://www.instagram.com/bilpincider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1982319036704250930"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g1093762-d10065632"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/18734"">Untappd</a>"
676,2018,103,3424,Dr Pilkington,New World Sweet Cider,🥉 Bronze,Dr. Pilkington's,Dr Pilkington Miracle Cider,78,4,0,,Inactive,South Australia,Australia,,,,,,,
681,2018,113,1147,Orchard Thieves,New World Sweet Cider,🥉 Bronze,Redwood Cider Co.,Crisp Apple Cider,78,4,0,,Active,Tasman,New Zealand,"<a href=""https://www.db.co.nz/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=6996062561310556831"">Google</a>",,,"<a href=""https://untappd.com/w/redwood-cider-co/184117"">Untappd</a>"
675,2018,102,2848,Cheeky Tiki ,New World Sweet Cider,🥉 Bronze,Cheeky Tiki Cider,Cheeky Tiki -  Sweet Apple Cider,77.5,4,0,,Active,Queensland,Australia,"<a href=""https://www.ohanawinery.com.au/"">Website</a>","<a href=""https://www.facebook.com/OhanaWinery"">Facebook</a>","<a href=""https://www.instagram.com/cheekytikicider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10807300234963010109"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g255334-d15052083"">TripAdvisor</a>","<a href=""https://untappd.com/CheekyTiki"">Untappd</a>"
679,2018,107,3448,Kirin,New World Sweet Cider,🥉 Bronze,Lion,Kirin Fuji Apple Cider,77.5,4,0,,Active,New South Wales,Australia,"<a href=""https://www.lionco.com/"">Website</a>",,,,,,
680,2018,110,3450,Mr Finch,New World Sweet Cider,🥉 Bronze,Coles Liquor Group,Mr Finch Apple Cider (Cans),77.5,4,0,,Inactive,Victoria,Australia,,,,,,,
684,2018,116,3450,Steamrail,New World Sweet Cider,🥉 Bronze,Coles Liquor Group,Steamrail Apple Cider (Bottle),77.5,4,0,,Inactive,Victoria,Australia,,,,,,,
685,2018,117,1490,Three Oaks,New World Sweet Cider,🥉 Bronze,Three Oaks Cider,Three Oaks Crushed Apple Cider 5,77.5,4,0,,Active,South Australia,Australia,"<a href=""https://www.threeoakscider.com/"">Website</a>","<a href=""https://www.facebook.com/Threeoakscider"">Facebook</a>","<a href=""https://www.instagram.com/threeoakscider/"">Instagram</a>",,,,"<a href=""https://untappd.com/brewery/16538"">Untappd</a>"
691,2018,123,1504,Core Cider,New World Method Traditional Cider,🥈 Silver,Core Cider,2015 Corerupted,91,5,1,,Active,Western Australia,Australia,"<a href=""https://corecider.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/The-CORE-Cider-House/193269374050973"">Facebook</a>","<a href=""https://www.instagram.com/coreciderhouse/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9482101079872958147"">Google</a>","<a href=""https://www.yelp.com/biz/core-cider-pickering-brook-3"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g804216-d3191966"">TripAdvisor</a>","<a href=""https://untappd.com/w/core-cider-house/90179"">Untappd</a>"
688,2018,120,1918,Brady's Lookout Cider,New World Method Traditional Cider,🥈 Silver,Brady's Lookout Cider,2016 Wild Cuvee,89,5,0,,Active,Tasmania,Australia,"<a href=""https://www.bradyslookoutcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/bradyslookoutcider"">Facebook</a>","<a href=""https://www.instagram.com/bradys_lookout_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17861747211596541785"">Google</a>",,,"<a href=""https://untappd.com/w/brady-s-lookout/225207"">Untappd</a>"
690,2018,122,2844,Carmel Cider Company,New World Method Traditional Cider,🥉 Bronze,Carmel Cider Co.,Tree Ripened Apple,83,5,0,,Active,Western Australia,Australia,"<a href=""https://carmelcider.com.au/"">Website</a>",,"<a href=""https://www.instagram.com/carmel_cider"">Instagram</a>","<a href=""https://maps.google.com/?cid=9888810503901269588"">Google</a>",,,"<a href=""https://untappd.com/CarmelCiderCompany"">Untappd</a>"
689,2018,121,2844,Carmel Cider Company,New World Method Traditional Cider,🥉 Bronze,Carmel Cider Co.,Apple,80,5,0,,Active,Western Australia,Australia,"<a href=""https://carmelcider.com.au/"">Website</a>",,"<a href=""https://www.instagram.com/carmel_cider"">Instagram</a>","<a href=""https://maps.google.com/?cid=9888810503901269588"">Google</a>",,,"<a href=""https://untappd.com/CarmelCiderCompany"">Untappd</a>"
692,2018,124,1175,Small Acres Cyder,New World Method Traditional Cider,🥉 Bronze,Small Acres Cyder,Small Acres Cyder 2015 Sparkling,80,5,0,,Active,New South Wales,Australia,"<a href=""https://www.smallacrescyder.com.au/"">Website</a>","<a href=""https://www.facebook.com/SmallAcresCyder"">Facebook</a>","<a href=""https://www.instagram.com/smallacrescyder"">Instagram</a>","<a href=""https://maps.google.com/?cid=1497457670374953580"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2642455-d5991203"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/14584"">Untappd</a>"
687,2018,119,1918,Brady's Lookout Cider,New World Method Traditional Cider,🥉 Bronze,Brady's Lookout Cider,2016 Premium Cuvee Cider,78,5,0,,Active,Tasmania,Australia,"<a href=""https://www.bradyslookoutcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/bradyslookoutcider"">Facebook</a>","<a href=""https://www.instagram.com/bradys_lookout_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17861747211596541785"">Google</a>",,,"<a href=""https://untappd.com/w/brady-s-lookout/225207"">Untappd</a>"
693,2018,125,2874,Sunshine Coast Cider,New World Method Traditional Cider,🥉 Bronze,Sunshine Coast Cider,Brut+ Cider,78,5,0,,Active,Queensland,Australia,"<a href=""https://www.sunshinecoastcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/sunshinecoastcider/"">Facebook</a>","<a href=""https://www.instagram.com/sunshinecoastcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10163774916123498605"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g7815622-d21508891"">TripAdvisor</a>","<a href=""https://untappd.com/SunshineCoastCider"">Untappd</a>"
694,2018,126,2700,3 Sons Cider,Traditional Dry Cider,🥇 Gold,3 Sons Cider,The Cranky Pom,94,6,1,,Active,Australian Capital Territory,Australia,"<a href=""http://www.3sonscider.com.au/"">Website</a>","<a href=""https://www.facebook.com/3SonsCider/"">Facebook</a>","<a href=""https://www.instagram.com/3sonscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16285596579467432961"">Google</a>",,,"<a href=""https://untappd.com/3sonscider"">Untappd</a>"
703,2018,137,1502,Spreyton Cider Co,Traditional Dry Cider,🥇 Gold,Spreyton Cider Co.,Vintage 2017,94,6,0,,Active,Tasmania,Australia,"<a href=""https://www.spreytonciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/SpreytonCiderCo"">Facebook</a>","<a href=""https://www.instagram.com/spreytonciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4719454766033276507"">Google</a>","<a href=""https://www.yelp.com/biz/spreyton-cider-co-spreyton-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g504292-d3738226"">TripAdvisor</a>","<a href=""https://untappd.com/SpreytonCiderCo"">Untappd</a>"
698,2018,131,1186,Daylesford Cider,Traditional Dry Cider,🥇 Gold,Daylesford Cider Company,Vintage Dry,93,6,0,,Active,Victoria,Australia,"<a href=""https://daylesfordcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/DaylesfordCider"">Facebook</a>","<a href=""https://www.instagram.com/daylesfordcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3704200538482217988"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2533620-d4506486"">TripAdvisor</a>","<a href=""https://untappd.com/w/daylesford-cider-company/15899"">Untappd</a>"
697,2018,130,2850,Crucible Cider,Traditional Dry Cider,🥈 Silver,Crucible Cider,Crucible Dry Cider,90,6,0,,Active,Victoria,Australia,,"<a href=""https://www.facebook.com/profile.php?id=100072057556611"">Facebook</a>","<a href=""https://www.instagram.com/crucible_cider/?img_index=1"">Instagram</a>",,,,
700,2018,134,2859,Harts Farm,Traditional Dry Cider,🥈 Silver,Hart's Farm,Dry Cider,88,6,0,,Active,Victoria,Australia,"<a href=""https://www.hartsfarm.com.au/"">Website</a>","<a href=""https://www.facebook.com/Hartsfarm.morningtonpeninsula"">Facebook</a>","<a href=""https://www.instagram.com/hartsfarm"">Instagram</a>","<a href=""https://maps.google.com/?cid=10474103931088012940"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g552256-d2477464"">TripAdvisor</a>","<a href=""https://untappd.com/w/hart-s-farm/278622"">Untappd</a>"
702,2018,136,3413,SBO,Traditional Dry Cider,🥈 Silver,Surges Bay Orchard,Traditional,88,6,0,,Inactive,Tasmania,Australia,,,,,,,
705,2018,140,3416,The Side Project Cider & Beerworks,Traditional Dry Cider,🥈 Silver,The Side Project Cider & Beerworks,2017 Dry Vintage ,85,6,0,,Inactive,South Australia,Australia,,,,,,,
695,2018,127,3388,321 Learmonth,Traditional Dry Cider,🥉 Bronze,Learmonth Cider,321 Learmonth Traditional Still,80,6,0,,Active,Victoria,Australia,"<a href=""https://learmonthcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100069530773568"">Facebook</a>",,,,,"<a href=""https://untappd.com/w/321-learmonth/90115"">Untappd</a>"
696,2018,129,2846,Cheeky Grog Co,Traditional Dry Cider,🥉 Bronze,Cheeky Grog Co,Secret Seven,80,6,0,,Active,Victoria,Australia,"<a href=""https://cheekygrogco.com/"">Website</a>","<a href=""https://www.facebook.com/cheekygrogco"">Facebook</a>","<a href=""https://www.instagram.com/cheekygrogco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=18312852297094426661"">Google</a>","<a href=""https://www.yelp.com/biz/cheeky-grog-co-bunbartha"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g12263922-d10807488"">TripAdvisor</a>","<a href=""https://untappd.com/w/cheeky-grog-co/247399"">Untappd</a>"
699,2018,132,1314,El Gaitero Group,Traditional Dry Cider,🥉 Bronze,Sidra El Gaitero,El Gaitero Natural,80,6,0,,Active,Asturias,Spain,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/4266"">Untappd</a>"
701,2018,135,1189,LOBO Cider,Traditional Dry Cider,🥉 Bronze,Lobo Cider,LOBO Norman,80,6,0,,Active,South Australia,Australia,"<a href=""https://www.lobocider.com.au/"">Website</a>","<a href=""https://www.facebook.com/LOBOcider/"">Facebook</a>","<a href=""https://www.instagram.com/lobocider"">Instagram</a>",,,,"<a href=""https://untappd.com/brewery/8446"">Untappd</a>"
704,2018,139,1499,Tangletoe,Traditional Dry Cider,🥉 Bronze,Mountford Wines,Sparkling Cider,77.5,6,0,,Active,Western Australia,Australia,"<a href=""https://www.mountfordwines.com.au/"">Website</a>","<a href=""https://www.facebook.com/mountfordwines/"">Facebook</a>","<a href=""https://www.instagram.com/mountfordwines/"">Instagram</a>","<a href=""https://maps.google.com/?cid=5375517846867915536"">Google</a>","<a href=""https://www.yelp.com/biz/mountford-wines-and-tangletoe-cidery-pemberton"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g261676-d3806187"">TripAdvisor</a>","<a href=""https://untappd.com/w/mountford-wines/77205"">Untappd</a>"
